TF	Number_of_ChIPexp	q_value_mean	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
PITX1	2	0.000131867520163	0.408538115952	0.227955630011	5.68535538438e-07	5.03813927296e-05	0.45364804992	0.359037686077	0.00236122952092	0.0821673433643	3.29010773251e-12	6.42116270021e-10	0.0128855422746	0.00217847845828	3.43205740268e-08	2.80212959398e-06
SOX6	2	0.0712524783104	0.408965748275	0.245737243349	0.374118398511	0.42143927377	0.282735441512	0.358557955766	0.433716735428	0.260236592932	0.00303776823545	0.000474041522938	0.0935796900869	0.0389231184129	0.0152765588283	0.00598408435451
SOX4	1	4.221453627e-10	0.203455927327	0.000856454189914	3.53816876371e-26	4.56481943353e-10	1.39630180923e-08	0.482689215618	7.78663044361e-11	1.25857756377e-05	6.70178356669e-30	5.72786152747e-09	0.321442248203	5.4593151674e-10	2.88091300321e-17	1.58219885655e-06
CEBPB	56	8.69409032496e-11	4.83534712829e-07	0.0062397928878	4.92920214561e-28	6.73809775236e-28	4.342037311e-28	0.471194650609	2.97217242635e-24	0.103920735174	2.71608574174e-07	0.345015826295	3.84791038113e-07	0.0141461406964	0.000172540260777	2.52941636195e-07
CEBPA	36	9.35271517966e-12	6.73211749768e-08	0.0135138221771	1.10755201151e-27	1.25286841111e-29	1.04826834933e-35	0.343031310602	6.64578138758e-29	0.166383648132	1.09023683219e-07	0.43732367877	2.61692455747e-08	0.00848444279619	0.000175175422325	4.20972739615e-05
CEBPD	9	0.0168747548926	0.310187481609	0.366240743348	8.99616823475e-10	0.00259682870909	0.0490440071511	0.23333429594	0.0964756197511	0.0640216361604	0.207849924105	0.0152893063609	8.13631167734e-05	0.358249949406	0.178477983643	0.489539728648
KDM4C	5	2.83493983096e-14	0.0040152479451	0.00970913954209	4.11804467608e-24	1.46585027079e-15	1.80172119248e-12	0.313676023844	2.3407760832e-07	5.09787301076e-06	1.04534334252e-37	2.46535319319e-21	0.00387146140687	2.68906847116e-09	1.43761183719e-29	3.53806437056e-26
KDM4B	1	1.18479232934e-05	0.170304492478	0.166077224235	1.96894378899e-12	0.00042531399616	0.0200726719327	0.212549885612	0.00106767436967	5.1755108212e-06	5.15479661268e-15	1.7726176499e-07	0.141240567691	0.000177724925345	1.01001935307e-09	8.30213716178e-08
MED12	4	0.00077051877652	0.484358262522	0.249898161993	5.54921980247e-08	0.00119932379381	0.378355595963	0.436710448943	0.00114543759636	0.00162841184358	6.09578728624e-09	2.64161474877e-05	0.326703467255	0.000398886867871	9.88079996734e-06	5.05059695106e-05
ETS1	7	9.12253322472e-12	0.00134397066797	0.00144879179806	1.27167640002e-35	6.41810397947e-19	4.22684815085e-25	0.0135167018428	5.02026193178e-33	0.476597004216	1.01393774608e-15	0.127918351398	1.44412143559e-08	7.60752519054e-08	3.3492602278e-06	0.266644117769
SUZ12	60	4.46421719737e-11	0.00035050122374	0.0227323147356	0.0017787322422	0.0558127782998	2.86558604565e-07	0.213792566273	0.012817992411	0.0893068497377	6.86826654665e-17	8.58499358351e-36	2.04561929287e-21	3.72415505561e-10	1.89567109362e-16	2.64328203618e-29
KDM4D	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
PPARG	24	1.98993826882e-13	0.000652246596854	0.0861252917104	6.4766558936e-23	2.58163848994e-29	1.57991882893e-18	0.395975680284	3.19830218284e-16	0.050463157296	1.28292481282e-20	1.12540369309e-17	0.00727888562013	8.17945125476e-08	3.10463574278e-18	6.03197063922e-25
SCML2	2	0.260286904635	0.381959737985	0.243735991193	0.413457455375	0.133535470206	0.180467475331	0.482689215618	0.191435570734	0.324488789998	0.113058535959	0.181986113651	0.425960777246	0.421876433917	0.162267917726	0.392599482005
COT2	1	0.248707769248	0.185319841228	0.45577382143	0.34669013661	0.349510912476	0.481883258465	0.438996056376	0.231068595712	0.364352233544	0.0330267645103	0.1339263713	0.412526133651	0.347229816067	0.112507111295	0.266644117769
PBX1	2	0.00868996981191	0.501229028658	0.0578548293967	6.260913872e-08	0.0128306237955	0.0332085918009	0.0493703008727	0.1099103882	0.000429456768035	5.7171836904e-05	0.0681590602007	0.425960777246	0.161059240993	0.00501505122286	0.00579406838287
SOX11	3	0.363805429326	0.401433711008	0.0831916296687	0.442175183278	0.31634905627	0.459168273954	0.424269412349	0.492596006726	0.410577526428	0.329420445458	0.341892525131	0.407240584849	0.437503911493	0.422131184288	0.456345575186
FOXL2	1	0.0196916248677	0.198607144105	0.499209209055	0.131712386411	0.00127365365893	0.0317411468394	0.4537574186	0.00014843823595	0.364352233544	0.00190136315115	0.0484026072134	0.320365206126	0.00692469255668	0.000545061734493	0.000914213008118
TGIF1	4	8.74772465159e-12	0.00178909835103	0.0263804932619	1.16841928062e-30	5.05201582734e-21	3.78653455777e-28	0.432072127496	4.95005691485e-19	0.00165947401817	3.3455215592e-22	0.00675567345932	0.000319808233048	2.41375954456e-07	6.88077495904e-13	3.41836640769e-06
HSF1	5	0.16284867839	0.0739559319787	0.469553642002	0.00756552087287	0.172861190215	0.196665689591	0.21443506408	0.151254034637	0.0751334537333	0.200331147632	0.451309908016	0.111568199188	0.427391060887	0.368721822873	0.266644117769
ZFX	1	3.74546089448e-11	0.00578898130173	0.064364430119	1.387143222e-19	6.81185471014e-11	5.57723815403e-13	0.352868458577	8.96080931727e-07	1.04299982941e-05	1.21143890944e-30	2.8268250444e-15	0.0486068967974	2.72735283368e-08	2.32605407137e-21	1.56356522986e-16
TBX21	4	1.70114752082e-05	0.444360896974	0.250444611198	1.0358011612e-16	3.40140905361e-07	3.62083406216e-05	0.00929149205171	3.91295455074e-18	0.0858400299771	3.09068612183e-05	0.093279470529	3.16746063504e-05	0.000140774282665	0.182268089809	0.00016373064671
TBX20	1	0.0143899324557	0.310187481609	0.376531436549	0.258601216551	0.204232403997	0.234851070049	0.240976298093	0.107631365975	0.452057292228	9.90954508372e-05	5.6504216204e-06	0.0434366551178	0.00225882426038	5.15878778022e-05	0.000339095165783
OGT1	2	2.53034121489e-07	0.224555253712	0.246214306737	2.63687968734e-23	2.75728409435e-08	1.51301053771e-13	0.00929149205171	3.17824732134e-23	0.199353699703	1.41669204959e-11	0.271732402473	0.000458035364502	0.00447421182302	0.000261813240711	0.00596397029191
PKNX2	1	0.000717878791661	0.468473696921	0.0112348370664	0.000120967257285	0.0269189457663	0.0215588606705	0.329150746036	0.127288939838	0.00606167415076	1.05921389433e-09	4.81156594428e-06	0.00573620439265	0.00192195986295	1.3195870617e-07	1.38757624004e-05
PKNX1	1	1.74370525035e-05	0.382035079929	0.0727901773949	2.38366065362e-16	3.46443923256e-06	1.52277833787e-07	0.474338108919	1.39903301531e-05	0.00667592254413	2.21131663656e-13	0.00044885074729	0.217569829104	0.00493590248258	1.91454896011e-07	7.5983814393e-05
RORG	9	1.4361424286e-06	0.0052395749721	0.167021173895	1.94819614364e-17	4.66738437323e-14	1.9461865085e-08	0.0666947204968	1.74380331655e-15	0.201542401752	1.39046316122e-12	0.155075275655	0.00266942523871	5.30900300937e-05	9.05685445837e-05	0.158030650688
RORA	1	0.00015992976184	0.000103390025148	0.0154390063779	0.000219116306624	1.2452654552e-10	4.1163322902e-14	0.213764099437	6.54422397618e-10	0.301463357559	0.00672129906304	0.306658488378	0.112276849725	0.10530784115	0.00635581178017	0.000611515391051
BRDT	2	0.0548771646095	0.000140605259032	0.0861252917104	0.178225447538	0.0146923543334	0.000169099456604	0.499361202274	0.400960306553	0.128391040715	0.346744081674	0.105330326184	0.0139113909566	0.33071642026	0.353941920578	0.27401605338
BRCA1	5	6.42332026172e-11	0.000106901377847	0.246214306737	1.75941081439e-29	7.83371702857e-23	4.56685302264e-30	4.40744654979e-05	6.46289397122e-25	0.354789589135	1.47083104158e-13	0.504270477632	9.45771964218e-07	3.15079724336e-05	1.71839051048e-05	0.320070217641
ETS2	5	9.72537174158e-12	1.8793713796e-11	0.140280483895	4.05331036292e-38	5.84128441296e-22	1.31762448387e-29	5.65617214585e-06	9.61602829227e-06	0.0029269947884	0.00463764006209	7.82825845163e-06	4.35851999094e-26	0.0010290299265	0.0157523502891	2.01628683836e-05
CREB1	13	8.40641972264e-15	2.33322561469e-08	0.00275217619889	1.5873615613e-41	7.07075646213e-23	2.88713490446e-27	0.438098430169	5.16518593026e-13	5.45786525386e-07	3.5260992688e-32	2.87728470325e-08	0.00971457098069	4.74332592367e-06	1.27827545017e-18	5.73091960422e-15
NFAC1	2	0.204034078362	0.12350972476	0.294780084101	0.407390894545	0.0224422698593	0.219608297446	0.42330688097	0.113631301718	0.456124683689	0.258251265103	0.294519418134	0.406877555571	0.132174526123	0.128313278258	0.257415942012
PER2	1	9.56911002604e-06	0.00586634485765	0.00311446734357	0.00125494315931	5.90509599468e-07	5.64875908827e-08	0.147984574749	7.68321003659e-07	0.134737770938	8.37940453676e-07	3.29387216656e-06	0.00473042223664	0.000381508812883	2.70965555805e-08	3.41318046145e-17
PER1	1	0.000509981844741	0.00683042411667	0.00533220571443	0.131712386411	2.05396310424e-05	0.000348526377659	0.100630583567	0.00123881311174	0.154478979994	0.000256113075348	1.26407590872e-05	0.00884727490291	0.00709481454657	4.50230954479e-05	1.33033353412e-11
NFAC2	1	0.000177960608218	0.023876476385	0.157746719778	6.73569519521e-07	3.38986034633e-06	8.45803393744e-07	0.0117221123004	1.4568173131e-09	0.0789757592269	0.186998257183	3.52129699926e-05	8.27979027206e-10	0.356245526595	0.0345563158771	4.85320819623e-05
BRD4	6	2.7186552558e-12	0.50298083026	0.000143780612545	1.16108491048e-37	8.34684867386e-13	2.3604058175e-08	0.233386429822	8.81521033639e-22	0.000680314188577	2.399461499e-31	5.78574591344e-07	0.0070767931959	2.33562767728e-08	4.13304691454e-19	5.48695741353e-12
ZC11A	3	0.0181079916164	0.209790578687	0.00200200932655	0.00525758869245	0.0060592018665	0.125850189913	0.0148767073812	0.000138929048713	0.0361211073598	0.00102789877617	0.00803768291266	0.463735949793	0.265102673425	0.0963255786746	0.0331365545138
THA	1	0.168045884097	0.447304881309	0.243045571754	0.0187008672711	0.156649222887	0.0816434085155	0.474338108919	0.0307664707036	0.44981079666	0.144144838464	0.263253575167	0.429974504576	0.456534550867	0.1721854192	0.0654193421768
KAT8	10	8.84636004349e-16	7.79839028344e-10	0.227824613131	1.11533169676e-27	4.24680330274e-21	2.39235164852e-36	0.442912009757	6.09149006467e-13	0.000179206184835	3.91526999687e-34	7.1007652262e-14	0.478238866942	5.43313077904e-08	8.78422791116e-27	2.91037033488e-22
KAT5	3	0.000558151122903	0.000685785295736	0.000214853947161	5.24313461523e-13	2.71672223822e-06	1.30749395181e-06	0.42330688097	0.358636593296	3.84566621217e-06	0.000410677447675	0.242611335327	0.000876158744111	0.196314377822	0.207311492222	0.500340958509
RBBP5	5	4.90814104502e-11	0.50298083026	4.67932957788e-11	6.0330878814e-26	1.75474796308e-07	0.0170538407408	0.000148554539011	4.35025261352e-05	8.62266398113e-12	5.86661523033e-31	2.13617834549e-11	0.115635354161	2.67445069117e-07	1.74954854415e-19	2.93230140144e-14
FOXA1	10	7.8686031914e-08	0.00862624666402	0.00223903147425	5.91722281764e-06	8.89900835298e-12	1.8220354653e-09	0.000780671182246	1.14016611777e-09	0.0122713888034	3.77874116251e-08	0.000175961396315	0.0419836662807	7.2257809017e-06	9.47136664443e-15	9.01978638092e-25
RUNX3	6	2.48201371176e-13	3.96056826453e-06	0.120240159605	3.75363741024e-34	1.10035007861e-26	6.89110631894e-33	0.00125883490517	1.10120034631e-30	0.371575984759	9.72909052611e-21	0.255023123448	4.1999455185e-08	2.46571740977e-09	7.06132996445e-09	0.265809961072
DNM3A	6	0.00184323027985	0.139346309252	0.115718292	0.00245086071209	0.0246550026544	0.0952455439435	0.0159779952644	0.0145219534036	0.0220061433719	0.000392390697658	2.8456351793e-09	5.49409599085e-05	0.00235429049271	0.000705991816543	0.000108144232699
FOXA2	12	1.3225721078e-12	3.22773732917e-06	0.12471547241	3.82598532641e-19	1.18808699762e-19	1.09671795645e-17	0.366346970774	2.31321001542e-10	0.00135116754808	2.04864910596e-25	5.05981712686e-15	0.0293466123228	3.91959034089e-07	5.60197905601e-22	3.26442432826e-25
PRD14	1	0.00188311449461	0.349973730195	0.00443305649863	4.00944580905e-05	0.000802089502522	0.0105144963627	0.306717044468	0.00869841211213	0.177730872757	1.83569315675e-06	1.07935240718e-05	0.0418814425979	0.00225970339869	0.000274641391209	5.50423059023e-05
PRD16	4	0.000380497128122	0.342512857531	4.7653894289e-05	0.0511359356274	3.38187254711e-07	0.314368055261	0.00810214063238	0.0624495127523	0.206003986364	0.111158600346	6.61766597022e-10	3.01661503955e-07	0.00940119835567	0.00648826562623	1.06497187931e-10
NKX25	2	9.08312865689e-06	0.109213662413	0.0617554437198	0.00955988885959	5.06189008225e-06	0.0102808141026	0.0910432305954	0.000637915403982	0.166383648132	8.46109116645e-15	9.20369256158e-13	0.0949903301	5.02744296915e-05	4.26953337857e-12	5.05399037737e-12
SPT6H	2	6.04849340709e-08	0.0622793099651	0.299133430696	2.95765651313e-20	5.56085460307e-11	3.85091285055e-09	0.42330688097	4.8049782916e-09	0.00162841184358	3.35324761795e-19	2.83979561643e-08	0.392305284188	0.00126037930147	1.61981443781e-11	2.9426922592e-10
NKX21	4	3.12817466702e-09	0.00267651996077	0.248142869273	1.20360371147e-17	5.53527280226e-12	2.74053534931e-15	0.0790019331826	2.94401973928e-09	2.9603399575e-05	1.48329055827e-14	4.32733580303e-06	0.256321475678	0.000229615042811	5.2059567528e-15	5.23227957731e-22
DNM3L	2	0.0762292052873	0.457776483847	0.000966349423643	0.202231919702	0.139657240935	0.125850189913	0.013232055701	0.0226530807394	0.0135271477846	0.355720918373	0.0400255718094	0.161159447866	0.352610211047	0.501182341093	0.0865347588168
CRX	5	0.000130400310307	0.12435971935	0.163804206293	1.92394909415e-05	0.0196034531624	3.79727059774e-05	0.123671401274	0.0161413310469	0.000197045187318	1.6807863357e-11	3.12330674493e-06	0.0498147459811	0.000766186363397	5.49305851805e-08	3.25454358796e-08
KAT2A	4	2.18326457214e-14	2.97887298668e-05	0.00149577669965	5.50248332513e-37	1.90124157694e-16	2.76018779087e-21	0.460059840265	1.00224289971e-11	1.76025128561e-08	2.17337004447e-39	1.73934275589e-11	0.311927875746	1.180072397e-08	1.56314721977e-22	2.46145654111e-13
SRSF1	2	0.257997743517	0.445583348282	0.198857866554	0.145027816394	0.0743391914276	0.320928459643	0.425053898734	0.11307151482	0.364352233544	0.114619419586	0.237704588918	0.384605316733	0.445930009545	0.47804590461	0.482733677531
SRSF2	3	0.194947577304	0.409602770222	0.305096599314	0.00175875033583	0.102700730867	0.115533917686	0.310520842277	0.394066755332	0.157056428529	0.399248902084	0.350017080621	0.332967312022	0.231724536494	0.435360567559	0.486732517135
EGR2	11	4.42679323029e-11	0.0364570882912	0.157746719778	2.22945344569e-26	4.81394257122e-19	2.80926536211e-15	0.40343249535	2.71774078163e-17	0.00302924938024	9.70403657031e-26	2.50425937586e-07	0.260688053221	4.40206514363e-10	1.93902693904e-17	3.56375483754e-07
EGR1	5	0.00113872801421	0.187689424419	0.427477697256	1.38947439179e-10	1.28495071591e-06	6.86012404543e-05	0.4537574186	1.39801422739e-09	0.231671362874	0.00313275010235	0.492500887461	0.00573620439265	0.010694787035	0.0190556094955	0.0236645234601
JUN	13	2.48071277873e-10	2.55319300423e-06	0.163804206293	5.30246601487e-33	8.00724360309e-25	2.32034880776e-24	0.123671401274	2.04225941086e-20	0.121159619733	2.41554973296e-10	0.346351070918	1.15860044889e-11	0.0118953879209	0.00178161618617	0.129047860457
MEIS1	13	2.86073611314e-10	0.00098300201743	0.458067566671	1.88003870924e-30	8.311644986e-19	3.5052946976e-25	0.0926736694989	4.26989797174e-17	0.00785623111214	8.68324471792e-17	0.00371787033079	0.00223169848486	2.21730937418e-05	3.42868584227e-09	5.85427366468e-05
SIR1	3	1.03773706384e-08	0.0134233442172	0.00130533512077	3.76359388985e-18	1.18578513565e-12	5.40124834396e-10	0.424597661928	1.14950333777e-05	1.24504086022e-06	7.41891652605e-23	6.30196537963e-08	0.435302930364	1.39589440107e-05	2.77908326615e-13	8.28902196515e-11
SIR6	11	1.09932940316e-14	0.00535804488623	0.00363906825683	4.07112747601e-35	1.05437882604e-18	5.47158700144e-13	0.424269412349	1.32279928214e-11	6.62303965364e-06	3.45617255548e-37	1.55230339943e-16	0.169586765214	5.66074308465e-08	4.15307496199e-27	1.03411385017e-23
NFE2	4	0.0937423488751	0.468409346531	0.477712042676	0.00031874454195	0.18038081355	0.000916877234073	0.374367104504	0.0459200310234	0.290948882123	0.407152798281	0.145124557959	0.0377849685877	0.360279355899	0.496911319652	0.171598463828
FOS	13	1.77350866679e-10	0.046143707136	0.00223732454625	7.99482798131e-28	1.73743940666e-11	1.52371911222e-06	0.178209273022	0.000644113917844	7.39356141648e-12	3.958656857e-29	1.57960653851e-13	0.183796369691	5.82897647654e-06	3.23990055525e-16	7.56653205404e-12
SMRC2	2	0.143141870007	0.39576176113	0.129654493166	0.218656163869	0.130242519833	0.388152258399	0.42330688097	0.0279062283273	0.0796404871015	0.236383381313	0.0617535786868	0.247674916042	0.227177153386	0.150380686876	0.0230031539394
PARP1	1	0.262986071097	0.441707352671	0.384666475643	0.494303913736	0.157200198603	0.407958822323	0.247610509905	0.111359113915	0.117060751638	0.461100007295	0.278834139429	0.321442248203	0.459477840087	0.209656940138	0.109358369336
ZN335	6	0.163056577158	0.17230727929	0.32773266018	0.0251666953304	0.0843442943045	0.0215293740469	0.4537574186	0.21568398697	0.0230003646102	0.457477547081	0.425425598106	0.146866476059	0.498621871786	0.460938000221	0.246089776869
PAX5	12	8.25121880314e-09	0.00882877384799	0.213613267773	4.95241324503e-19	3.55699899761e-18	2.58705949249e-14	1.07356885671e-05	3.96281246184e-28	0.0272183492187	2.45040521294e-12	0.43732367877	9.46935926464e-05	2.97712673597e-06	0.000175445663571	0.0128534922239
PAX7	1	0.295873395293	0.212139885669	0.32126592218	0.204798772107	0.220134581679	0.493461859526	0.343031310602	0.358483008039	0.207945965603	0.361687710259	0.27926971029	0.118374648864	0.402387048722	0.422131184288	0.500340958509
PAX6	4	7.44735070353e-10	0.185319841228	0.429425717403	3.34259778833e-14	1.01869426128e-08	0.000624589489802	0.425053898734	5.62478604685e-06	0.0109686999771	5.45725348608e-28	4.59714919714e-23	7.38963117899e-05	8.6071295101e-07	4.89287167504e-19	4.65886189068e-17
PAX3	1	0.255822582225	0.0627811959778	0.456206939828	0.469176437054	0.228839726489	0.201733603796	0.4537574186	0.443721709275	0.50149972212	0.412286473973	0.158691259218	0.275141931581	0.368468339874	0.0583299507898	0.212178409221
TAF9B	1	8.28296914074e-06	0.000531706067499	0.464057999217	3.62970442249e-09	7.03180538388e-10	1.22853417746e-07	0.100947438741	0.000450844024352	0.224207185157	2.97074935188e-12	2.22558518548e-08	0.093648466906	0.00930423115632	4.27907668867e-09	3.676400077e-08
PWP1	1	0.216716758766	0.45324689344	0.245737243349	0.373755438964	0.197277588251	0.155009316105	0.425053898734	0.0718673670748	0.49220215477	0.0418382560603	0.145515215554	0.496208339263	0.387354929112	0.18052376257	0.124668666087
LMNB1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
JHD2C	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ESR1	27	2.18122554693e-11	0.00182439674895	0.00021160050853	2.2030085703e-17	3.06516632164e-18	1.02488417878e-13	0.474430053135	2.05399020595e-17	0.447874256067	4.14386526359e-20	2.64500318599e-14	0.14772040294	1.90308550157e-06	1.05962588441e-15	1.44949663712e-24
INSM1	1	5.84656586303e-11	4.14621644784e-05	0.368851731471	4.38506484666e-21	4.52858543037e-16	1.78871096566e-16	0.399005387839	5.29047391e-09	0.0184431216611	3.56042975211e-23	8.64024207551e-12	0.117057692797	3.07009686123e-06	9.6157902407e-20	2.42524814413e-18
MYCN	1	0.00166065130418	0.000309181725895	0.0175296800017	7.16656377717e-11	0.000527784899398	4.81512711848e-06	0.328975109497	0.428978921525	2.33450923463e-06	0.064142179357	0.277797026737	3.29950875698e-06	0.43161570906	0.476385672215	0.308577109019
SRBP2	1	7.53805134775e-05	0.0496650342029	0.0338242619044	0.000177704601949	0.159185866458	0.27305999505	9.72147785936e-08	0.0214334994238	2.82807817289e-07	2.41554973296e-10	1.95299263128e-05	0.0123470166559	8.36792253794e-05	4.73459070979e-07	1.08390558656e-08
SRBP1	6	0.00743905619181	0.50007298977	0.000732758727165	0.364530021099	0.137180525953	0.372259307541	0.42330688097	0.341823486455	0.481831607761	0.00386795631208	2.83979561643e-08	0.00022346065357	0.00933449941036	0.0255344711369	5.7127326422e-07
TYY1	5	2.71864943685e-12	0.000663442047419	0.000727948902707	3.36408445277e-30	6.03240187813e-16	2.7802448896e-24	0.4805450952	9.53873378106e-14	5.93637244377e-05	1.01048276693e-30	8.45139223549e-07	0.0935796900869	1.43423264795e-08	3.70523541296e-18	3.82631432851e-08
ZBT17	8	3.48267081766e-09	0.182265573749	0.00438975670359	9.81922155095e-23	2.26187517304e-06	0.00221480042727	0.344748506391	2.03436800315e-10	0.000247698893561	1.64937341352e-27	2.19568448124e-11	0.0177167203984	5.3867708793e-10	2.45937619131e-16	6.64457011596e-08
TBX5	1	1.77631630594e-11	0.0108223971937	0.366240743348	1.20445022922e-16	1.54084067942e-12	7.75801879495e-11	0.395975680284	7.30517019845e-09	0.0280760405394	8.89178721765e-29	5.23942471013e-21	0.00235532463948	1.65004910944e-08	7.41630077626e-22	5.00327447641e-21
STAT6	10	1.3867266406e-13	8.23353249441e-07	0.492375435472	1.00819235404e-26	6.41393875943e-23	3.88566021368e-34	1.79863931865e-06	1.32981524856e-32	0.00894534872511	0.219606444794	2.18549599765e-12	1.35180213951e-29	0.278351894332	0.0175008075398	1.41176773041e-09
EHMT2	2	0.054816303448	0.00343906017499	0.160017909798	0.00643458503387	2.16408966907e-05	0.0554617876844	0.328975109497	0.0544397327228	0.281325778628	0.367001483706	0.297790674105	0.0312357794582	0.325151174509	0.290728763078	0.320070217641
STAT3	41	2.0547107851e-15	4.94246392244e-07	0.0303367103515	7.69583175805e-45	7.06511572801e-28	1.42191148732e-32	2.07409730195e-06	4.7430338701e-40	0.0167216945123	1.67591111926e-06	4.65273776605e-08	3.33262317186e-27	0.0387265487541	0.404861864322	3.07697052151e-07
STAT2	7	0.0	1.60316195061e-11	0.194522660595	3.75025028567e-41	1.12453384803e-16	4.42693800195e-33	1.88477865677e-23	1.04075826051e-57	6.06765128134e-28	3.45661091075e-14	1.43128205098e-51	1.35734532175e-66	8.75655424646e-16	1.98463998788e-22	1.28838488235e-23
STAT1	42	0.0	1.37832847275e-15	0.298945259657	9.91392445473e-61	7.37716875807e-30	3.15420188088e-59	1.29629901265e-31	3.21503457241e-79	3.68734769755e-26	1.40245183726e-07	2.7434305348e-57	2.49015391007e-93	1.38531499326e-10	1.99326123865e-20	2.55276184076e-30
FOSL1	1	0.183475939796	0.314932860011	0.019079626846	0.0470120265556	0.0470165798011	0.238912774724	0.488016027828	0.113742974942	0.466294772093	0.292300916143	0.345767144826	0.137431911118	0.454774969026	0.342638489386	0.275592287587
FOSL2	6	2.84461819181e-09	9.93797021142e-05	0.287083274489	1.01459925232e-31	6.06850590223e-21	4.9028469592e-21	0.0252635109926	5.92577570587e-22	0.448859188192	1.00692030053e-07	0.43077744538	4.9306933809e-08	0.00744884731761	0.00164111583406	0.150131607526
ANDR	18	1.72834289766e-06	0.00586634485765	3.14786891225e-08	0.411975508378	7.53751441066e-10	0.000153785099456	2.20436047301e-07	2.9428590764e-06	0.135904274453	0.000151427749744	6.30196537963e-08	0.00345996375811	2.26082061134e-06	1.39183785058e-07	2.62740919418e-19
SRF	16	1.60105510852e-12	9.02652967589e-06	0.492375435472	2.77134591042e-25	7.08494131471e-20	4.65909583742e-08	0.436710448943	1.17096615304e-13	0.0127236189599	1.0067999952e-28	6.41604767322e-15	0.454826966653	2.45264454306e-08	6.0028422461e-23	6.35543065985e-22
SALL4	6	4.13080794307e-06	0.0184098544304	0.243612408571	4.79652568226e-18	1.17288306121e-07	0.000745846521107	0.388246174253	0.0465959547834	6.37318637179e-08	3.52532694304e-11	4.18264521178e-07	0.360071416341	9.12755657146e-05	4.70339459393e-08	8.51711063688e-09
USF1	3	2.35788578989e-05	0.00515773420063	0.255543074696	1.82752967395e-09	6.47219304651e-08	3.49534515056e-10	0.0107081698226	0.000283764932338	0.000195532784167	1.01542032618e-07	0.00512187175587	0.28632343357	0.00755382998317	1.13805270952e-05	3.96127582733e-11
ATRX	6	1.19340605902e-07	0.169753999853	0.020321687714	8.2564745535e-15	0.0296109679538	0.462684348698	0.0343650879422	0.0100707274172	1.09480430659e-07	3.05265791639e-18	2.42167398961e-13	7.3365030443e-05	1.18178645524e-07	1.11140396024e-13	1.12853445877e-14
NKX61	1	1.3508023032e-07	0.0007729167768	0.110863737091	2.10594972423e-14	3.88429715893e-11	2.94815179956e-07	0.147887843483	3.96278931977e-06	0.000197045187318	9.6287248317e-18	3.00775071241e-07	0.233304850617	0.000172498758252	2.64528680975e-13	9.15293008373e-12
GM6871	1	0.345999429804	0.407888834895	0.449497452677	0.411975508378	0.340710300859	0.22543280946	0.460059840265	0.255431789411	0.157056428529	0.474631125142	0.289052916593	0.453018906152	0.34806678381	0.316192340168	0.481175730846
TDG	1	6.10683425981e-08	0.00267651996077	0.202189915884	4.22891288747e-12	4.02775847981e-11	1.80774323722e-08	0.328495225395	1.61487061147e-05	0.11020333733	1.21158253258e-17	9.86433401272e-14	0.0319831480437	1.48662683797e-05	6.99377454102e-14	2.59149196442e-13
TF2B	5	1.17141408342e-15	0.00338680515404	0.0136864468013	1.90836466352e-30	4.48552065639e-21	1.70935449695e-18	0.481759826922	5.82794042551e-23	0.0106418426051	1.19514370815e-38	4.44317381646e-15	0.478238866942	2.83110623213e-09	3.65965282386e-28	1.7180745758e-24
MAFK	4	0.0107434337701	0.212139885669	0.224035758283	2.50143640129e-08	0.000319032344523	0.000249214422359	0.236760906568	8.47004877105e-05	0.447708576203	0.167940250966	0.169149318387	0.000654238794293	0.286381657665	0.294638760481	0.205058977964
SOX9	1	0.146539196073	0.501229028658	0.384666475643	0.151215976294	0.39005702253	0.0736210697746	0.464071242154	0.198771479092	0.286144049659	0.0787908363743	0.0205897745852	0.121416778782	0.12380632623	0.0477683440725	0.0817885164512
AFF4	4	0.0420984911489	0.385773438741	0.433419388501	0.0018953742718	0.0162185458327	0.135229819445	0.4537574186	0.0529569137279	0.000174193416626	0.00507552103181	0.013876415707	0.376843523989	0.0246703097374	0.194067461225	0.148554889079
GABPA	2	1.37961710901e-06	3.27366261072e-05	0.0206910211282	1.13646849577e-14	8.40608844983e-09	2.16817612316e-13	0.454274959996	2.71672603574e-07	0.00785623111214	3.00848271448e-13	0.00143396771346	0.132328158049	0.00646987309565	1.71065439295e-08	1.05288793791e-06
T2EB	2	1.14422352016e-10	3.09956728565e-06	0.0114489777027	1.36535338123e-21	2.26099954024e-16	3.06460318674e-20	0.0729237934278	1.7781564925e-13	2.92256146605e-05	2.54288037195e-17	6.14837498136e-05	0.349038930709	0.000100684366207	3.69464135305e-15	2.55309667214e-18
MYBA	2	8.25264547363e-06	0.00461684865231	0.471429144198	4.29386537154e-11	5.90509599468e-07	3.29608562795e-05	0.395975680284	0.00254073616663	0.000975524760599	3.68837293295e-14	4.90829302617e-08	0.117057692797	0.000119726865152	1.01001935307e-09	1.48564740317e-07
