TF	Number_of_ChIPexp	z_score_mean	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
PKNX2	1	-1.70766250962	-0.133750095664	-2.82205522802	3.79067866963	2.07539129729	2.19272860166	-0.978902463011	1.28288401329	-2.86736934421	-6.13116920154	-4.61931066334	-2.90787412613	-3.11385197434	-5.31718448251	-4.35749013783
PKNX1	1	-0.239171150479	0.477809751811	-1.94651976477	8.25432043496	4.64258930786	5.29494320441	0.173972561105	4.36791792214	-2.82930400691	-7.38554772966	-3.49169405989	1.0636078267	-2.78595858234	-5.23817388146	-3.94635909063
RORG	9	1.46928458618	2.92218475716	-1.36768922627	8.55676745	7.63902642379	5.67770969509	2.12990217498	8.10259533592	-1.07513380875	-7.12728035348	-1.15521082366	3.17670001767	-4.12879813024	-3.90144792685	1.12065862113
RORA	1	1.71158133967	4.14351903195	2.68156847125	3.63421676229	6.5017602345	7.6725346597	1.42745400026	6.27587855028	0.718004818149	-2.58351044637	-0.587960772993	1.54389111961	-1.4353461629	-2.64203849514	-3.38783301523
BRDT	2	1.28948013124	4.05105275046	1.84082592023	1.03162179369	2.32797796644	3.75043894591	0.0255123074545	0.310752801526	-1.43211127141	0.461281088465	1.42227896374	2.57042490557	0.564302829522	0.436248721628	0.692114114208
BRCA1	5	2.96699941571	4.13129090274	-1.00862130902	11.4206776561	10.0487477304	11.6014455621	4.5643752227	10.5409902121	0.521916876715	-7.43638285374	-0.000432236572481	5.1696283985	-4.25870998405	-4.29707998149	0.540145623477
ETS2	5	4.95371228096	7.33750761572	-1.52505255603	13.1767332824	9.8667126765	11.5435506708	5.04283118262	4.45590898651	-3.12204888419	-2.7164143171	4.50645554789	10.9127744087	3.30743564419	2.29586282044	4.26971485485
CREB1	13	0.179676158401	6.05133257477	-3.37948915495	13.7260443333	10.0568835613	10.9887992642	-0.429595496032	7.33600929342	-5.34968300644	-11.9889626888	-5.63350064622	2.71496470568	-4.70202372987	-8.95655963537	-7.91875315728
NFAC1	2	0.145171875642	1.48539523598	0.817864532359	0.302224549487	2.16898177128	0.930329422638	-0.570804131098	1.36143006785	-0.17911592971	-0.738767798843	-0.625916808735	0.37016738027	-1.28418169069	-1.25452864154	-0.750671700256
PER2	1	-0.616472015153	2.87511583817	3.34291329268	3.1437601414	5.01532265646	5.4919708124	-1.66581408377	4.99242481485	-1.3945601128	-4.91704189367	-4.70282555821	-2.9848882315	-3.60931309464	-5.61629479959	-8.60137799393
PER1	1	-0.671382879843	2.81980218914	3.11212720463	1.23485549526	4.25767636501	3.56130725083	-1.89940650904	3.18896770219	-1.30332541153	-3.5952686375	-4.40526024118	-2.75234301704	-2.65825388136	-4.07843416139	-6.88180466581
NFAC2	1	3.37304395546	2.31252480276	1.43353941079	4.95831927272	4.6549260553	4.96644764194	2.8994784723	6.15378953383	1.74325089485	0.985301142445	4.16020380633	6.45079918365	0.48054030493	1.95889701599	4.06459783857
BRD4	6	-0.687452833565	-0.00784405755892	-4.4154500551	13.0215975519	7.23973553715	5.64185948967	-1.34421189008	9.79029855615	-3.59621042542	-11.8257575276	-5.05996915754	2.83314289389	-5.8291135943	-9.08901567219	-6.98340131887
ZC11A	3	0.730331527587	1.10777633402	3.52074646245	2.68102510717	2.65739677508	1.31086778635	2.80537141261	3.80709921568	2.12575710984	-3.1985733497	-2.58110169983	0.176312081729	-0.771784393296	-1.42417937103	-1.99207208484
THA	1	0.25138655208	0.220338204552	1.03499654035	2.20190921372	1.12486529132	1.55828551625	0.174702450357	2.03134924597	0.211862133457	-1.15970597503	-0.738404291166	-0.283805304011	-0.142226415922	-1.05742108983	-1.6573337909
KAT8	10	-0.265182660692	6.66223745358	-1.09393835843	11.0179962045	9.61784834907	12.8619827641	0.374185821767	7.31173758199	-4.00132217722	-12.3841807654	-7.64504966999	0.107130888858	-5.6651246714	-10.9745534011	-9.90150727005
KAT5	3	0.617695692308	3.60221796189	-4.28359293623	7.26559289215	4.70178456627	4.87695769223	0.560815981847	-0.439405861666	-4.94592524921	-3.46143887435	-0.815788623178	3.53036270074	-1.01258109431	-0.921063222215	-0.0101962416431
RBBP5	5	-2.78164921504	0.00363647938596	-7.35153900386	10.6470464869	5.24778905893	2.28781001321	-4.24905358367	4.09865236033	-7.28327840432	-11.7498629256	-6.82670527175	-1.52675882606	-5.34007334034	-9.19131651992	-7.70943553382
FOXA1	10	-0.777661967891	2.72390235579	3.46589904463	4.49675129384	6.89785598317	6.08850333734	-3.81364983966	6.17906735462	-2.60228870678	-5.50499427186	-3.74794473693	-2.09669237262	-4.60470632581	-7.85176976	-10.5172009062
RUNX3	6	2.70970932339	4.94966969118	-1.63170139373	12.3560471271	10.9499377408	12.1557696642	3.66921629352	11.7764332971	-0.460813470921	-9.42448708773	-0.767761193468	5.75713899427	-6.27001533544	-5.84671673002	0.723212930536
DNM3A	6	-0.911109301896	-1.40662700415	1.65305572327	2.93245202246	2.1130645271	-1.47395403087	2.77390044263	2.34633174357	2.35400264474	-3.47427009316	-6.05055474571	-4.27367889913	-3.04444413556	-3.34564623409	-3.85916218765
FOXA2	12	-0.766896144008	5.01251695723	1.61125679794	9.00782717731	9.22635216567	8.684107594	-0.841208208952	6.43753223756	-3.37985476755	-10.5330040318	-7.99756931694	-2.27335578056	-5.25568525318	-9.82655096958	-10.6089106173
PRD14	1	-0.422723399678	0.585674008792	3.19031151578	4.06249360571	3.30163204148	2.47999916359	1.08095684313	2.54082487091	-1.1780586795	-4.75244589006	-4.43358963961	-2.10165674686	-3.05723834358	-3.6093123218	-4.02771802348
PRD16	4	-1.21375225007	0.612607467672	4.69807875735	-1.74876603934	5.12632070824	-0.600197341844	-3.05746348617	1.69460986134	1.05355779202	-1.32842910041	-6.30221897556	-5.4054604966	-2.54880774739	-2.63456540835	-6.55179749189
NKX25	2	-1.54580145955	1.55185244454	2.03507158833	2.464041534	4.56360780061	2.48969659212	-1.95072176561	3.38741649915	-1.24004389237	-7.82788326228	-7.30337384635	-1.64105157972	-4.1463870406	-7.01442607942	-7.00901942615
SPT6H	2	-0.40826906223	1.85864253675	-0.795057007761	9.30820772097	6.62098835868	5.95985450355	-0.585584190784	5.9323594479	-3.31046703505	-9.04211497831	-5.63879202138	0.41122141461	-3.24515250382	-6.81239108604	-6.37748203053
NKX21	4	-0.535400840862	3.17087882283	0.994997932808	8.61368795953	6.97100535468	8.02218516628	-2.02920710596	6.01934979009	-4.4449972385	-7.74191280321	-4.63745216615	-0.908575257597	-3.74384008793	-7.9337257943	-9.84800634464
DNM3L	2	0.668691163926	0.177465163372	3.81634062117	0.944816829005	1.20018103451	1.31018648217	2.85063607568	2.15690473209	2.55389293051	-0.435975918542	-1.91898835847	-1.29121751942	-0.491769102627	-0.00810511967836	-1.5026915548
CRX	5	-1.47918782681	1.47303417207	-1.39451293145	4.23561122507	2.21163921003	4.12466416671	-1.76326642664	2.29765329184	-3.95290367815	-6.771587235	-4.71377563879	-1.99836187904	-3.39189341071	-5.47540474518	-5.58952569609
KAT2A	4	-0.75988373756	4.46633902782	-3.62770878061	12.89493016	8.34805575256	9.61664020655	-0.264626754493	6.91569003073	-6.05039148813	-13.4264231074	-6.85829509836	0.711435463282	-5.97170944223	-9.97139249831	-7.42091579733
SRSF1	2	0.335899506069	-0.228201132304	1.23912113256	1.18981953542	1.6038474343	0.581088156889	0.506402075723	1.38307960416	0.491546157537	-1.32654188093	-0.843240623206	0.444197970423	-0.183415798521	-0.0766552900232	-0.0784542570585
SRSF2	3	0.194632767139	-0.378236370835	0.775415731415	3.06637048052	1.39735513632	-1.36461206564	1.05415801033	0.332790505343	-1.29248207355	-0.306013507581	-0.442558354465	0.628913755157	-0.885352424032	0.202021658742	-0.0629117417767
EGR2	11	-0.0462385384025	2.11587491918	-1.43190945563	10.7412660734	9.06324346483	8.01423022516	0.661127044154	8.6191941152	-3.10877242222	-10.6139587116	-5.22577343192	0.889745369259	-6.59862008905	-8.63736813536	-5.13561850302
EGR1	5	1.06499448293	1.1944974332	-0.329269095642	6.43499772974	4.85877542852	3.98329712406	0.33033001984	6.15145476665	-0.952530929512	-2.84904755419	0.0378427612952	2.90733087152	-2.49900451872	-2.22028579877	-2.13846547692
JUN	13	3.11501680558	5.06801280135	1.39243216386	12.1282831594	10.531231581	10.3461315324	1.76822674156	9.44978084387	-1.47643286823	-6.35182522584	0.455915687118	7.07857051114	-2.45497607449	-3.06461221535	-1.26050335958
MEIS1	13	1.44629326987	3.48456589843	0.198705731771	11.6081670721	8.99403547708	10.5394672299	1.93773918392	8.56171731703	-2.77216514828	-8.37642192615	-2.850146079	3.2464397719	-4.34510831467	-5.96785901906	-4.01103141678
SIR1	3	-1.02213725896	2.56039363365	-3.68567974253	8.74800438856	7.1933394625	6.28854821792	-0.523065721108	4.41083799691	-5.17577682622	-9.9466079171	-5.48710991796	-0.268722412711	-4.45294584729	-7.39466530654	-6.57647163358
SIR6	11	-1.40380598348	2.91241041702	-3.28370796298	12.5343929466	8.96771001323	7.30686441793	-0.537006143746	6.8737425334	-4.79361799665	-12.9704935747	-8.43791437739	-1.25523151414	-5.65556821697	-11.057132835	-10.2577314753
NFE2	4	0.751545931387	0.139141793167	0.110375773167	3.54138567624	1.02249705526	3.2883915064	-0.820146115237	1.84871495066	-0.753729612703	0.283762419386	1.21385798363	2.15169413964	-0.463914506375	0.0242108016234	-1.06459882544
FOS	13	-1.73048308367	2.0074172698	-3.47728065708	11.0602970438	6.79627033928	4.83705785047	-1.54456461259	3.3821850614	-7.31911344178	-11.3575032647	-7.53285044301	-1.20053580581	-4.65679973632	-8.28613921035	-6.93520356455
SMRC2	2	-0.0277404545692	-0.434067694289	1.57181262627	0.885966697245	1.24583954091	-0.359565262544	0.559860076687	2.07140883736	1.73690213791	-0.807059494724	-1.70551360492	-0.944823470027	-0.899742469703	-1.1558908848	-2.15349339933
PARP1	1	0.832561267115	-0.261068739987	-0.544299526958	0.0283787800484	1.49690612418	0.346774518039	1.55356781188	2.04143250967	2.42257072565	0.129371514898	0.751441838494	0.804363648493	0.145002919912	1.05341646489	1.68799915039
ZN335	6	0.2871818693	1.27202234669	-0.691967641211	2.08493694569	1.50581805027	2.20250266163	0.331289154679	-0.894771210242	-2.34352470994	-0.132335088452	0.229049474541	1.36637448676	0.0144778160684	-0.12634705034	-0.796979065942
PAX5	12	2.58651444855	2.71427118186	-1.16577564272	8.98368405849	8.82733939206	7.72895237662	4.87734969267	11.2451054086	2.25578056073	-7.04365968898	-0.194329502696	4.12351504464	-4.80549998767	-3.72775417285	2.39222355886
PAX7	1	0.132125626161	1.09406902555	-0.7136333261	0.934683529717	0.863597465543	0.0354716424448	-0.924668933541	-0.441996354316	-1.04553747103	0.414207495574	0.677347043704	1.50505079101	-0.32125147372	-0.244236507229	0.0166558386559
PAX6	4	-1.95567161182	1.20643447162	0.322286790201	7.61257266797	5.76636238376	3.39706211642	0.504331704285	4.5688748839	-2.64737782894	-11.1006738177	-10.1427611112	-4.19275115071	-5.07882580211	-9.06797973095	-8.52695814203
PAX3	1	-0.208213548811	1.88378726662	0.210319744456	0.11157174456	0.839420800985	-0.996451947521	-0.308274713447	-0.181973067195	-0.0101227582824	-0.269685456018	-1.14665136336	-0.83828376625	0.442999837753	-1.73160083766	-0.920045167999
TAF9B	1	-0.192350477364	3.68305651116	0.175547304192	5.89861309871	6.22219275086	5.33712503324	1.89402189032	3.48399061073	-0.976382204285	-7.01982168602	-5.68618524377	-1.65186675716	-2.55432220195	-5.93509784341	-5.5637779457
PWP1	1	-0.0626181614764	0.193514930907	1.01654252073	0.410328506748	0.956710126133	1.17303274935	-0.501612177521	1.62199111477	-0.0385883048694	-1.84805214174	-1.20961456253	0.0232105640312	-0.362984323224	-1.02378667727	-1.2873465862
LMNB1	1	0.226732543782	-4.39800654129	-0.42690383591	0.300415681235	0.561993593243	0.249219464245	0.791481865568	0.615038191724	0.516419553773	-0.728665069949	-0.322108822159	1.35452494978	1.0644948804	1.15215758562	2.44419411667
JHD2C	1	0.89204021818	-1.9728319934	0.541028901472	-0.217420916888	0.597778070538	-0.356718358755	0.502337548636	0.403595078156	0.0557564685807	1.09089351007	1.94100394722	2.05676376776	2.99607119068	2.36668820847	2.48361763196
ESR1	27	-0.0818283962924	3.28730302794	4.29263241749	8.53339290836	8.83795044518	7.53755782595	-0.169683600424	8.65125945459	-0.226893174033	-9.2628088488	-7.77458533255	-1.35618034419	-4.90856285769	-8.13180861577	-10.4551708541
INSM1	1	-0.447712153526	4.37755397888	0.539319643961	9.50442823524	8.23740885086	8.35325548721	0.681146124129	5.91208855928	-2.43182038924	-10.0209224279	-6.96439082733	-1.51805491158	-4.7967197767	-9.25775052273	-8.88351217339
MYCN	1	0.964733892889	3.83488338268	-2.63506336542	6.55964943878	3.42783210627	4.6042515458	-0.983905235782	0.234664045351	-5.06178485773	-1.6413908628	0.687329546473	4.91495921124	0.226632364513	-0.0829699159059	-0.578812903035
SRBP2	1	-2.69179445445	-1.97318265114	-2.33677826432	3.69155363419	1.11144014243	-0.745713487951	-5.92841066458	2.18222706843	-5.50657196288	-6.37251533848	-4.30281863454	-2.62539316124	-4.01844883973	-5.06950068504	-5.79100951747
SRBP1	6	-1.06573146116	-0.0301934304708	3.89989290863	0.437698544414	1.21233636227	0.422919655921	0.56668978371	0.493162819172	0.0828822837029	-2.77755818809	-5.64050849429	-3.90329855262	-2.55174542102	-2.09344885377	-5.03906987376
TYY1	5	-0.150004720764	3.610069867	-3.90899347483	11.5611816807	8.20280352943	10.3257596633	0.139426860319	7.57688092217	-4.27028588682	-11.6945162083	-4.98256068141	1.6561760095	-5.9291558695	-8.83410622621	-5.55274627613
ZBT17	8	-1.8384141999	-1.2244275767	-3.20483377882	9.90286680749	4.73543510643	3.01700230358	-0.915509980019	6.46090693412	-3.882683427	-10.9987842766	-6.81709196551	-2.47672799927	-6.56170310552	-8.32097896378	-5.45126887697
TBX5	1	-1.41758976936	2.64199140022	0.55319300453	8.32796143228	7.15308848383	6.58845259699	0.692332806464	5.85763086787	-2.23847516378	-11.2729171877	-9.63988996575	-3.22638752072	-5.89916989712	-9.79840794121	-9.58565968701
STAT6	10	6.03239043478	5.31373457951	0.0557730564671	10.8188690032	10.0739655004	12.4364015298	5.29764804695	12.1609433785	2.72571489991	-0.866909616301	7.16556088803	11.6246544813	-0.731085817363	2.25402142477	6.12417473184
EHMT2	2	1.15176523036	3.07974584215	1.42187542483	2.60758541473	4.23798688952	1.76288954969	0.988969465502	1.76287371328	0.794121551073	-0.398386812031	-0.614080511228	2.24095990068	-0.5806361703	-0.639445100822	-0.539745932004
STAT3	41	5.48341657566	5.41774434514	-2.37888177425	14.3371963102	11.2166369444	12.0869226066	5.25894681951	13.5568580308	2.47297153906	-4.77005169784	5.54622787997	11.1107793268	-1.95727375779	-0.294076023449	5.16383151011
STAT2	7	10.6083491574	7.40563372657	-1.23746111377	13.6952720868	8.42145037031	12.2282622171	10.4338755907	16.4253560478	11.4872071295	7.63370608945	15.5329339385	17.6608304081	8.62231063874	9.95945929617	10.2480517779
STAT1	42	11.8476972518	8.63813015541	-0.799420977415	16.8159417382	11.6969214489	16.6073040474	12.1714853755	19.2075766008	10.9944076971	5.26022544168	16.3402005312	20.8668994624	6.84345110769	9.43684563237	11.7877932637
FOSL1	1	0.464985121708	-0.702196900311	2.60295560018	1.79388173306	1.81750625698	0.855519787179	-0.0791548475153	1.35662135276	-0.141652051224	-0.635427767919	-0.459761823419	1.4051868599	-0.149122828648	-0.472149903062	-0.682413764054
FOSL2	6	3.02489089676	4.15679377906	0.837769130599	11.8711077272	9.57028219695	9.55178259138	2.58343437596	9.83196415915	0.221232135775	-5.32407051605	0.213175933707	5.72588338286	-2.6384357323	-3.09237087299	-1.16007573666
ANDR	18	-0.853891092427	2.87181252385	6.1734201313	0.283545566275	6.20779797341	3.77552785554	-5.72419037664	4.70848304895	1.38383814094	-3.73049679989	-5.4887723807	-3.09152845847	-4.86949440635	-5.29786246087	-9.15655565131
SRF	16	-0.75831095758	4.74961898884	-0.0544800875011	10.4901906121	9.28986957515	5.51999961197	-0.439756661345	7.54650379708	-2.58271268369	-11.2598937886	-7.96546502433	-0.20663050525	-5.81760701621	-10.0696216543	-9.81636857008
SALL4	6	-0.966341718962	2.43050542458	-1.03081513445	8.71338815909	5.32323190787	3.34497497445	-0.744370029459	1.83924372001	-5.79246072574	-6.65123349451	-5.12370025362	-0.52956556066	-3.98826000544	-5.50104047002	-5.81868257757
USF1	3	-0.183424791567	2.93325568764	0.961622746698	6.01302998448	5.44077152876	6.35934420991	-2.93410411564	3.60923995532	-3.96736545143	-5.32432709989	-2.74004370355	0.7976919528	-2.63269387947	-4.3916074695	-6.69276142808
ATRX	6	-2.9373074415	-1.28514148118	-2.56621466582	7.80345790749	2.02731626432	-0.124675986338	-2.44954124816	2.48422452845	-5.68600397715	-8.78527303258	-7.47895555943	-4.1980481623	-5.50105992139	-7.52443079105	-7.83795805589
NKX61	1	-0.896166082573	3.56314956959	-1.68349129304	7.67732698021	6.67680079933	5.16495267387	-1.66912510176	4.64374542632	-3.95105875643	-8.64689553724	-5.19026971791	-1.00213949063	-3.81784859401	-7.40259731425	-6.90887480008
GM6871	1	-0.143218307696	-0.393653073886	-0.238403906364	-0.285424575506	-0.487847478846	-0.9160201182	0.272421728542	-0.754731514476	-1.30365217266	0.0850011028394	0.647760831591	0.215403511887	0.510089358964	0.559171751224	0.0848282471456
TDG	1	-0.741601625887	3.16873556507	1.21013276979	6.94699985916	6.66710477914	5.69131574518	0.999733041439	4.33357336922	-1.54107278822	-8.61201384941	-7.59537743413	-2.22371075918	-4.43678607851	-7.57988861619	-7.41116836577
TF2B	5	-0.81326253797	3.08626617161	-2.72414620436	11.6074083157	9.60796388046	8.89871919963	-0.133898281805	10.0713766458	-2.66159363487	-13.2619481871	-8.01649913799	0.103702873754	-6.229356866	-11.2964603	-10.4372100064
MAFK	4	1.75315599937	1.09432648647	1.13218006238	5.5667180381	3.56235267671	3.64613892201	1.32996237183	3.93266683104	-0.236861352814	-1.05816519086	1.09102020002	3.61712638264	-0.697174529668	0.626706904324	0.937186189076
SOX9	1	-0.755443076973	-0.0175787782764	-0.468420172309	1.14708714711	0.336022523958	-1.62380609447	-0.222807610902	0.976590110321	-0.769325956238	-1.5331026	-2.22343420573	-1.48827429816	-1.33131140908	-1.81557045233	-1.54227128151
AFF4	4	-0.649488699294	-0.466798709102	-0.303350847427	3.01726316625	2.28943789901	-1.26136131718	-0.306537674154	1.77773909741	-4.01811337077	-2.68485632149	-2.36927726953	-0.468966191456	-2.15878405867	-0.970889716199	-1.16834647681
GABPA	2	0.189700352511	4.43863852217	-2.55737623345	7.77097783549	5.80794071096	7.44850665513	-0.297017794593	5.19474271139	-2.77319439273	-7.34996855387	-3.1532916905	1.43168459631	-2.69191783834	-5.69667078525	-4.91724880757
T2EB	2	-0.164171668639	5.02633619817	-2.80462035467	9.6322653711	8.32707965228	9.35260324264	-2.07602103328	7.48919974746	-4.45366661833	-8.52765380737	-4.01549564469	0.565129632765	-3.95956658486	-7.97478212208	-8.8792110401
MYBA	2	-0.885636248307	2.97977764267	0.135903253579	6.60671330904	5.00822816463	4.15803285308	-0.698944807836	2.95908634907	-3.48679053846	-7.6169794213	-5.53592057813	-1.5164012531	-3.91637517681	-6.17335630778	-5.30188096495
FOXO3	1	-1.68764000518	-1.283016328	-1.25072872535	0.831375472399	0.743014913395	-0.414032083293	-0.460383982977	2.75884575187	-0.150346132735	-3.99194210356	-3.69038434514	-3.8496467959	-4.21316390896	-4.52152494069	-4.13502686351
SOX2	30	-1.25377747494	3.83425853757	-1.2744783712	10.9704132961	8.68101640048	5.60801360414	-1.87378806966	4.65806085989	-6.73163384307	-11.3991695755	-7.61254643822	-0.91252196814	-4.91780349542	-8.4683590901	-8.11434649594
FOXO1	10	-0.660638066812	-0.174293369663	-2.75042636254	8.12097689534	6.98762086312	4.58855013277	0.539766332989	10.543104674	-0.238474513261	-9.95924062185	-4.52082921448	-1.94299150798	-9.23206792406	-8.36050846069	-2.85011985912
CNDD3	4	-1.44949905126	3.30924010812	-2.95638363773	11.3802230047	8.23865867938	8.30105459152	-0.390289496639	6.00232547586	-5.54101546324	-13.2136665571	-8.50289261859	-1.11173124991	-6.11605278054	-10.5061006633	-9.18635611021
SOX3	6	-1.28736796908	-0.527188241685	0.308670524719	5.68685129302	3.60080669881	1.26562918147	0.101211087243	3.37410607463	-2.35921888464	-7.96304337723	-6.21958696639	-2.70808552367	-2.83030452902	-4.93006119914	-4.8229377052
TEAD2	2	1.01022552732	0.311175406269	0.143387520504	-0.501627641093	-1.73267667666	-0.150423775993	0.258499720429	-0.599548163684	0.216628278454	3.53535797441	3.62830337655	2.92931501885	2.03228025699	2.72159806029	1.35088802713
TEAD1	1	1.52231086716	2.77674488026	0.0436073325385	6.74325717265	5.95965387974	2.62310278327	1.9676346096	4.44555997598	0.977515253799	-3.46504882672	-1.32879690096	3.56327559839	0.246840545499	-1.53687290384	-1.70412125995
TEAD4	3	-0.165284326252	1.79396844924	-0.389324473356	6.2959930763	4.16135329645	2.41437554776	0.120975412918	3.96921074191	-1.17432924703	-5.07802166308	-3.98269159803	1.13680569731	-1.93150103593	-4.22417543397	-5.42661933803
NPAS4	3	-1.03358434973	-0.322548639666	0.263697753666	0.370803085457	1.83584968743	-0.356416665685	-0.78019340635	1.1474416238	-0.218019417828	-2.85876080387	-3.4950721536	-2.03681487286	-1.67029791664	-3.24288676535	-3.10696240475
NPAS2	1	-0.442176487693	1.57830549889	2.41259303049	-0.296638329452	2.85787630319	2.12889585504	-3.0956371741	2.19647469212	-1.49436185816	-1.26269104086	-2.00812542686	-1.70260701791	-1.22220501307	-2.0682953595	-4.21405498749
NIPBL	4	0.0893672607289	2.72570233873	-2.44052130408	10.5015043215	8.29306132672	8.67056400431	2.35907891879	8.82352553478	-1.51432661469	-11.1560057884	-5.49769190936	0.0392098410727	-6.49187570777	-8.55207768577	-4.50900562567
ZFP42	1	-0.0415308603067	2.19567213857	-1.35853486456	2.53045889134	2.22879572961	2.41232806332	-0.867206544728	1.53367959147	-2.04113439164	-3.61976166075	-1.12633450499	1.04690279006	-0.548336984256	-1.81349078454	-1.15446951321
DMC1	23	-1.04421368061	0.41030534122	-2.76978348624	4.27552650974	2.80549661274	0.29755724565	-3.54882864586	-1.23513437833	-6.05712485904	-4.25454401924	-1.32611347121	1.35732250352	-0.802545065512	-2.71815531273	-1.05297050324
HXA9	3	0.28598024405	-0.395067547847	-1.04138417437	-0.313771454011	1.14627630014	-0.812115538086	-0.51293390021	1.070543989	-0.5356263196	0.699532540683	1.20670107113	1.43426176752	-0.410815854459	0.894079422016	1.57404311478
RBTN2	2	0.390422573425	1.24633464779	-0.52380562911	6.77797379378	4.22600776455	5.69918816866	1.3729085155	5.92485971103	-1.06989382222	-5.16222249668	-2.47089689589	0.771452748889	-4.6546279765	-4.22406297335	-2.44729952849
KMT2C	7	-0.349906943542	4.18350361119	-3.38909339047	13.5807511374	9.31328033665	10.4001062465	0.731692305125	7.52101759513	-4.48652062246	-12.7512951744	-6.86435226352	0.970339646551	-4.91248933697	-10.2739204765	-8.92171682377
KMT2B	3	-1.21334737172	4.15180516801	-1.2742053345	9.79505985452	8.09008082814	7.71067884553	0.0148779240974	5.09391269881	-3.65712861825	-11.313839706	-8.44663349196	-2.29382142595	-5.1974426405	-10.2686168241	-9.39159048193
KMT2A	7	0.195000533085	0.773959991938	-6.39335176831	8.89276831104	4.01266084929	0.655010497838	-0.954661655192	2.38952001897	-3.63392738657	-4.31359837936	0.0801955700977	3.83636032585	-0.400161300298	-1.79164539754	-0.42312221457
KMT2E	1	0.88800130203	2.40328521957	-0.593231269778	2.63932426763	1.39389115341	4.239139204	0.999071570566	0.48528173977	-1.31399934651	-0.822795117783	0.720094867966	2.08921335919	0.536184595475	-0.325253758693	-0.0181882563969
KMT2D	13	-1.31869914846	1.98317072778	-1.58891241155	12.8457030327	9.25993091772	6.10782762051	-0.538699710203	8.21796888151	-3.69789267595	-13.2090742397	-9.35924547265	-1.67807764947	-5.80017908801	-10.6678336298	-10.3364743814
HCFC1	4	0.449245970942	5.34601038216	-3.74785314221	13.485152837	10.0715543717	12.2056697086	0.593361882616	8.79057588581	-4.53229055041	-12.5167408031	-4.72807399627	2.6633995321	-5.30863308508	-9.42440542521	-6.60828400459
ARX	2	-1.09657159091	-1.6434928125	1.67658491861	-0.529670924592	-1.77725433754	-2.77752256804	-0.77948292315	-1.94958649922	-1.61433784945	0.374540275709	-1.1165464328	-2.18015840696	-1.6568968854	0.264936337971	-1.64311416535
CTCFL	1	-0.956118583847	1.76750600338	0.692463703368	4.03892746027	2.96116572119	2.45091370414	0.887916847812	2.97069793161	-0.416542731875	-5.48436684651	-5.45407313996	-3.05685074449	-3.41263725378	-5.56679911	-5.76398171903
BCL6	8	1.29847946316	5.23016796015	1.80080505857	8.76511627719	8.67380158356	9.86129868373	0.535252195425	8.67404627785	-0.786745519987	-6.24625985578	-2.75255981561	1.05934096925	-3.46674888568	-5.81962563156	-7.3491768129
ISL1	4	-1.77890092909	-0.757804752394	-1.98741844916	2.45932517856	2.11646042497	-1.44199550432	-0.427026397467	1.32082554056	-0.882790712573	-5.10312407468	-4.90003545009	-2.97336012852	-3.63123391897	-4.82560649236	-3.87082827084
CDX2	11	-0.269920213953	1.84773294213	-0.715380845915	4.00821812185	2.12365672493	0.376592358967	-2.03862731943	0.170053375237	-2.98125072188	-1.57573901788	-0.645651992437	0.493927851118	-2.16218700997	-0.896331903427	-1.78389555863
ARI3A	2	-0.842553641682	2.73856223879	-0.514834783132	8.75323258159	6.30416285449	5.68571534731	0.090604366743	4.02616366075	-3.80429048023	-8.89790925114	-6.4959518457	-1.23203808725	-3.99445444815	-7.29915336447	-7.15555977314
MAFF	4	2.58907478728	0.513567971366	2.33040431352	3.23164298686	2.47199434267	3.93900036904	1.95003560503	3.81204948851	0.674379716394	2.28253278271	3.52959404038	4.73948410649	0.8535062718	2.71252209372	3.20633293337
EOMES	2	-0.451413446289	0.257754803123	-3.01002944184	4.56187562416	1.07857454098	-0.807603962544	-2.65718556505	-0.364209500362	-4.57396617949	-1.20311368443	0.449398889486	1.97997157585	-0.811503920464	-0.573280794274	-0.646470633192
KDM4A	2	-0.0437930707785	1.91668756414	-0.49730005145	3.96920132537	1.32936114172	0.639604571382	0.912990452759	1.71698576334	-0.632393170827	-2.48692848816	-1.28027696009	0.09085075482	-1.3348902142	-2.19977408488	-2.75722159482
TLE3	1	0.83273662638	0.31363626659	1.10980151707	-0.0812222306927	0.234935344276	1.65709068563	0.210192526391	0.968703091987	0.648358075694	0.54404267381	1.15207762524	2.08854097891	0.425647262571	1.60801403706	0.778494914797
PHC1	1	-1.71339960681	-2.27563828563	-0.855452743149	-0.302922893098	-1.16179672627	-4.22658127163	-0.122925770539	-0.468903892228	-0.381402913883	-1.43316515944	-3.09845766189	-3.42867655227	-1.88132920413	-1.31360573709	-3.03673568404
TLE2	1	0.832919304155	0.313705069106	1.11004497468	-0.0812400484467	0.234986882138	1.65745420229	0.210238636412	0.968915596781	0.648500306271	0.544162020674	1.15233035698	2.088999143	0.425740636986	1.60836678776	0.778665693545
MYC	47	-0.0709234422646	6.56495278479	-3.18517838161	16.1877009175	12.2517460662	12.5810453304	-0.244249411194	8.48911857737	-6.67107721156	-14.6184685838	-7.67014437574	2.22324825637	-6.76054417575	-11.3226918224	-8.81838616235
