TF	Number_of_ChIPexp	p_value_mean	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
NFYB	1	0.00307646897443	0.00911148293966	0.0178762032847	9.31393181154e-06	0.00406086694548	9.1316810441e-06	0.278952241287	0.457735266143	4.11250490641e-07	3.7942839311e-07	0.0370474474504	0.485568613363	0.392130426193	0.0100659449414	0.0854858397847
NFYA	7	7.84632618609e-09	0.488213987586	0.00240417025419	2.34828952894e-12	0.0650933016651	4.92410217695e-10	0.377919598772	0.497280366746	4.00170898056e-13	1.78560474553e-13	2.84290334459e-09	1.93098851156e-10	3.35791315625e-12	2.82548217826e-17	5.42504327003e-17
EZH2	44	4.67354974656e-19	4.38125770396e-09	0.129079327859	0.00701051826976	0.000383335852211	2.23820393987e-06	0.00136008749535	0.00274972029659	0.145908178533	7.41064523649e-44	1.26969148334e-58	1.98848299693e-31	1.88107604112e-20	1.92668479415e-41	1.88427083484e-38
PITX2	1	1.12898159995e-08	0.00355806319439	0.258276544201	4.49384696053e-09	0.000200850782755	0.021322895818	0.00144767457228	1.02469324743e-05	6.07488649727e-07	2.73101797558e-20	4.6924442545e-13	0.000300185666249	6.38336952319e-11	6.43881309505e-19	2.1687378235e-17
NR1D1	4	0.000130324012864	1.17376018988e-05	0.027470330574	7.72314848454e-09	0.0133562355511	2.82366999071e-07	8.84132557932e-11	3.98790990657e-05	1.79095080208e-06	0.00157337834791	0.310331000492	0.376214188207	0.142645621977	0.3140274794	8.35488706741e-07
NR1D2	2	1.85959362186e-05	0.000218492585641	0.116003598361	7.90417029103e-10	0.00110920565509	1.48106115014e-10	0.000336736702103	1.25266462046e-09	2.3408996902e-05	9.02083820006e-09	0.0819051834438	0.203453446037	1.80191884999e-05	0.000113790545168	5.90378244322e-05
PITX1	2	2.77141644553e-05	0.427913924007	0.388343842922	0.240873343097	2.01325933462e-05	0.0545018394821	0.00355015305849	0.0001701997959	0.427762341663	1.3442996623e-18	9.25530430676e-15	0.0526727570005	8.61623723772e-05	1.28358194127e-09	0.000191659275311
SOX6	2	0.000883460978558	0.000108535878612	0.00338887904591	0.280927959527	9.68185751739e-07	1.93691275186e-05	0.310166222739	2.40865042546e-06	0.0026739050834	0.000136387577509	1.23293824172e-07	0.018419303841	0.0489207930814	0.0892235681055	0.033717348429
SOX4	1	1.51044417507e-08	0.224736563488	3.1116158302e-06	1.22857296816e-17	1.02408608524e-06	1.93592762491e-05	0.0947351107341	6.78622105299e-13	3.18684447789e-09	1.31198014083e-27	0.000202784789641	0.260542894152	1.26623406496e-10	3.1720527875e-10	0.000331118272083
CEBPB	56	2.88068811582e-12	4.2227144021e-10	0.191934589706	3.26009068462e-43	1.33477062121e-13	1.09356158406e-25	0.0658192954503	1.52027382267e-32	0.0108239803788	7.04049562954e-14	0.139691761107	2.02201620883e-09	0.000673338273566	6.23616693799e-05	7.76874944388e-07
CEBPA	36	1.55503948756e-13	8.20467357438e-13	0.043870223881	1.15754260419e-41	4.51536388275e-17	1.93893310581e-34	0.0336194553812	5.24449370042e-36	0.000309275780217	1.65872294872e-13	0.0384102361962	4.2118247112e-11	0.000305358943861	0.000213724372249	0.00138790650955
CEBPD	9	0.00315414794953	0.000686934730222	0.0388211523721	2.64048287249e-08	0.00538357165657	0.0289180410641	0.00158632445941	0.227697947335	0.0172490492668	0.42207862488	5.85992803974e-05	1.29524607702e-06	0.170287855559	0.0666484536875	0.0388431327059
KDM4C	5	2.00767061023e-19	0.00531683991163	0.000134154021599	9.4236859638e-22	2.74471462542e-14	6.82318275018e-21	2.51736602164e-05	2.54419851496e-07	1.88952042426e-16	3.01027437691e-47	2.23259808398e-24	9.73838667771e-08	1.23762865979e-23	6.0323536708e-43	2.32221500085e-32
KDM4B	1	1.68961439117e-12	0.0127711794597	0.033484686389	2.32684806049e-12	2.43227793596e-06	0.00064121705475	7.39665280862e-05	1.73464312007e-05	8.87893609479e-08	7.49610135002e-27	3.82245239631e-21	6.79131722991e-09	2.96769661844e-24	1.58363123156e-25	9.55765721799e-23
MED12	4	0.000222882573606	0.0691067842386	0.408472377869	0.00158854267934	0.260356814838	0.112123501993	0.000444202609155	0.189480619171	0.000137991103549	1.09590496213e-08	1.76659665682e-05	0.00533123349428	5.75771350457e-08	3.95395426796e-07	2.08978228026e-09
ETS1	7	1.69672789293e-11	0.0258759906083	3.35407500248e-07	3.5750292019e-33	6.47786788629e-05	6.56681847141e-22	0.0800926114311	2.60498435213e-35	0.0103683763914	1.25774311234e-16	1.82906877003e-07	8.35941461483e-14	1.45535993831e-06	0.0592045239392	3.46419922433e-05
SUZ12	60	4.48344808517e-20	2.35513049249e-09	0.0611948536563	0.498797396104	1.08773817289e-05	0.000315769513667	0.000131439992757	9.23826420435e-06	0.0290529417331	1.56010358535e-49	6.56805717014e-59	2.74003040234e-28	2.25196990572e-23	2.45644819036e-43	9.80161100663e-43
KDM4D	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
PPARG	24	1.94181178096e-12	1.80217996988e-09	0.0109340884218	1.3859433939e-30	3.61408068487e-10	5.73203672362e-17	0.321778841323	6.81758078698e-20	0.00184227101794	8.19347771033e-23	1.70502568637e-10	0.167007850765	2.18277359187e-11	1.3543236923e-14	6.87160597541e-19
SCML2	2	0.00499520349077	0.0397815175769	0.00969995028017	0.00102754850266	0.0169889573467	0.321790454105	0.0948395767932	0.0124704289951	0.00142863754317	0.0715839258988	0.000131183661126	1.71803875475e-06	0.0581707140583	0.00347588090915	0.00050403530892
COT2	1	0.103878963615	0.0379812912706	0.199907829104	0.170585970295	0.00776425758651	0.00288162349311	0.432644428011	0.230109245211	0.265518356623	0.270495835	0.215292174054	0.472333441934	0.090576532103	0.0268968333795	0.331888654559
PBX1	2	0.00214542742378	0.414437696032	0.000711862736504	1.25064202153e-06	0.218148274148	0.00566544365661	0.0434069005146	0.292592084404	0.00153592048886	3.8411512418e-05	0.060284962241	0.383166235999	0.0106525015143	2.66643063692e-06	1.95249415447e-07
SOX11	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
FOXL2	1	7.48227585169e-08	1.82008501926e-05	0.0726975865843	0.019531575783	5.10215140213e-12	2.38594472252e-13	0.0136078640367	5.31242666249e-08	0.251377470737	2.7691286971e-09	0.000131212249404	0.00388753611255	9.50790468286e-17	1.33360866998e-14	1.68342935876e-14
TGIF1	4	3.41308525584e-15	0.0223438825521	0.00109845931089	1.63509296694e-21	3.63583714257e-16	5.91359189566e-24	6.29067791593e-15	1.04922665666e-19	8.37770586393e-14	1.41158003394e-40	0.000126222812822	0.186158846708	5.20656607878e-10	1.37672438927e-23	2.56626660021e-16
HSF1	5	0.0169813551214	0.129915747829	0.162907566406	0.0102591988084	0.000475574071244	0.0109767818427	0.298655137388	0.043310536451	0.157262675431	0.399985315824	0.199524762124	0.00609395267376	1.21582416598e-05	0.00778392363466	0.00156244464945
ZFX	1	9.07486392788e-17	0.000305752163311	0.490359937262	1.69754600213e-22	1.57840110678e-12	5.08747599979e-21	0.0309077204201	4.48167182766e-06	2.49395084875e-12	2.85617107639e-39	1.66519804526e-21	1.27535335336e-06	1.42724980517e-19	8.64817320026e-36	4.85999650646e-30
TBX21	4	2.88319443913e-06	0.251112832516	0.103980650043	1.11507761443e-19	1.84400795172e-05	0.00417434241138	0.0362654897615	7.0126585694e-21	0.32902711248	5.78673526723e-10	0.0379936324022	8.2065264404e-05	1.53103306211e-10	0.190817191363	0.00277487772679
TBX20	1	0.00131826065931	0.046321694762	0.209873164292	8.75296398318e-05	0.0412590569366	0.00607038735305	0.218006493588	0.102121149563	0.00186257944621	0.00041782511901	1.2703584163e-10	0.110852665246	0.0229552856646	0.000213442125857	1.87869450535e-07
OGT1	2	3.99234899551e-09	0.00103421496599	0.00604080780123	5.96584315141e-24	2.53421624762e-11	5.61514920165e-14	0.000165492939348	7.7569060129e-32	0.321803534419	4.96723327902e-18	0.46456048534	5.42272279342e-05	0.0313682606924	4.88552398996e-05	0.00621987585858
PKNX2	1	1.48491535256e-05	0.165939179745	0.0010447834682	0.119373897617	0.213357200301	0.0180915742451	0.0842515524743	0.343800008093	0.00229533985932	1.1712238908e-07	2.12990786433e-10	4.06260793224e-11	4.40347783092e-07	1.89017784988e-12	5.65614543289e-12
PKNX1	1	3.20284237153e-07	0.118467493126	0.247129577017	4.20283414083e-07	0.00110729995041	0.00022651363769	0.328728686813	0.000282667895121	1.43188347677e-05	3.04992988585e-18	2.19992089894e-11	0.000251110856111	2.44433011096e-11	1.1705188168e-11	6.03878640775e-15
RORG	9	3.89261505688e-08	0.0011721580511	0.0902998860394	9.4664761531e-27	1.98888276558e-07	1.4554064902e-12	0.41365491857	5.01313739337e-23	0.0284733764336	3.52226309945e-13	0.018613640007	1.34404944699e-05	2.22238675981e-08	0.0118816476379	0.00460228777722
RORA	1	0.00102231033023	1.16196370607e-06	0.279929682625	0.00285894451508	0.000596329525802	2.79000281448e-09	0.00363016210726	8.4513026075e-11	0.101666317578	0.00206741481596	0.252759004576	0.146342126553	0.0376337326292	0.0785887448666	0.124782090945
BRDT	2	0.0304918575484	4.14580942179e-05	0.00303866004497	0.102216208752	0.254370139003	0.115713174691	0.304503411798	0.48744906718	0.284385694841	0.210843858486	0.013588204974	0.00331030116947	0.000457830309539	0.0397353663372	0.217576871661
BRCA1	5	1.70693081153e-10	0.000469490069119	0.191528286699	1.33934903225e-31	3.82289104194e-18	8.01103634737e-25	1.2668422962e-06	3.58267849271e-26	0.0547733740319	8.23992614234e-13	0.17949889966	4.99878281356e-07	0.000165143825256	4.60342350718e-05	0.345857016599
ETS2	5	2.09662061833e-05	0.0240537073882	0.00699651482614	1.59790445674e-16	8.49271436332e-07	2.28573827848e-11	0.340977546122	3.50068652546e-08	0.00268119355623	0.152220077675	1.19384164038e-05	2.73987678843e-10	0.00319562457111	0.397525806378	0.30013205295
CREB1	13	3.51907205777e-14	4.47302760439e-06	0.00245067036023	3.14170136955e-49	6.04384002042e-15	2.11254339009e-33	0.132801643967	5.04429205209e-14	2.4320600768e-10	6.4305828248e-21	0.00310762828469	0.0202467841052	4.79666782192e-10	7.12556974615e-15	4.5087026433e-14
NFAC1	2	0.0035091143313	0.0196237369163	0.0698279909727	0.000220373578094	0.159770266367	0.000254555784279	0.241080030297	0.000473494532057	0.0085969243563	5.897786459e-08	0.0401440255481	0.169369816243	0.000209233672599	8.80278663146e-05	0.482279163356
PER2	1	0.000264581877371	0.107400170644	0.45816929754	0.359865062207	0.0632767216357	2.36345550453e-07	1.01305147741e-05	0.00906232073394	0.000444023185995	0.00143052873977	0.0616674140989	0.000862033970245	0.00159665488653	8.8032985267e-06	7.13952783212e-16
PER1	1	0.0254312033853	0.0979659896218	0.472391178459	0.163784309281	0.00370401119221	0.00105012955182	0.015568083016	0.0143385705713	0.232248077031	0.161541125532	0.00656244320113	0.00389102644942	0.000836735117463	0.240872647782	0.0372469513178
NFAC2	1	0.0401205075265	0.152860396161	0.00125315558469	0.00243012575516	0.371483227465	0.347718197067	0.112533961164	0.121909171885	0.0464370768787	0.220427095198	0.0614965428763	0.108905527422	0.00410259387953	0.397974213807	0.000303228891649
BRD4	6	2.45607657482e-14	0.12742472502	0.0193682104554	1.43728911085e-38	2.58999695308e-07	1.21646203746e-05	3.78256104716e-06	1.78784718721e-23	1.41192082701e-11	3.79089561839e-44	1.85831823629e-08	0.0139926176132	6.72943832669e-17	6.5819572327e-18	6.23849816907e-14
ZC11A	3	3.06781291596e-06	0.345237049003	0.000221794416149	0.0278308179769	2.35634529737e-05	0.107736483816	0.00741859007941	5.28186769357e-11	0.000205376088368	7.29690708212e-18	9.09220552432e-10	0.0536973210291	1.13934017387e-06	7.86026870248e-09	4.70866988191e-09
THA	1	0.000852907625403	6.88471289849e-08	9.72119098993e-08	1.52862260454e-12	0.325454155401	0.00332941417935	0.000380354018104	0.00292003469157	0.0704075854273	0.373053174976	0.159373215144	0.0758148685896	0.0104290276737	0.439508115972	0.00601891315866
KAT8	10	2.43297171108e-18	1.10786215835e-14	0.179184026111	6.2603427378e-34	1.60383319659e-15	1.09485937041e-37	0.000646417269709	4.72080599209e-13	4.46002303042e-16	2.11837354214e-32	1.93293563224e-10	0.0271694578132	7.38592774256e-13	2.90318011087e-31	3.59394987751e-31
KAT5	3	6.27173887326e-05	6.65439544911e-07	1.75888065299e-05	1.3680648851e-06	7.01616920578e-06	3.79712779443e-07	0.228769739773	0.310133894297	8.1945283234e-10	0.000145830125888	0.0249463431747	0.377720169437	1.21895554585e-09	0.00140295326794	0.00249975501006
RBBP5	5	7.3997367005e-14	0.0456792054447	3.30505938144e-11	2.86355204512e-22	8.32324629946e-10	1.7500423613e-08	2.27205862347e-13	0.00101555541552	2.51454298958e-23	1.62517326088e-33	2.76485701784e-08	0.110430744042	5.44031913e-16	1.80415784305e-24	8.29354230941e-16
FOXA1	10	3.70598322155e-18	5.48858066221e-14	4.18783442899e-14	3.7700568983e-10	4.1715814242e-18	4.07102189887e-36	0.00188868606994	2.03932896824e-18	0.000541440046198	2.449860976e-27	1.51289428643e-10	0.000917220243058	1.67191025052e-23	2.25240996381e-25	2.34620073717e-45
RUNX3	6	4.90904269916e-14	0.000161985908286	0.118543034492	3.73395761432e-42	3.34042929406e-18	1.96088786023e-34	0.0248302321795	1.3995059089e-28	6.68634484594e-07	1.10498915533e-24	0.0929527070939	5.5075490494e-08	1.29029568826e-12	2.84434434642e-08	0.0208345198133
DNM3A	6	0.000205046116761	0.000788828804567	0.331371993411	1.71547758172e-06	0.00230871909895	0.240290659083	0.000564929717306	4.58501021638e-06	0.0519025622103	4.98334489224e-08	3.91459885891e-08	0.0786738483665	0.000347353952976	6.85481479818e-05	1.90020295715e-06
FOXA2	12	2.76850629088e-15	7.64603144519e-08	0.130608436887	6.0487996767e-25	1.59883965238e-18	7.87827809055e-28	5.12215615803e-07	7.25743751651e-12	6.66335587331e-09	4.44021684828e-33	1.23890868484e-10	0.0581047200218	1.07985530643e-09	7.45625318268e-22	3.20371771582e-28
PRD14	1	1.67429758944e-05	0.00464157627416	0.0244696235198	1.06270202318e-08	0.0120141402234	0.346537376291	0.259133450399	5.71170037685e-07	0.05495414123	1.38116731551e-17	7.25286686879e-09	0.00259923305352	1.80458572246e-07	1.53440086633e-06	4.61639720754e-05
PRD16	4	8.29407107827e-06	0.000555514405521	7.20173851621e-07	0.05528985067	0.00200204144281	0.388176031451	1.65773434894e-05	1.46616990126e-05	0.0715929385489	0.000836834809706	7.21663806177e-12	3.70359424253e-09	8.17761751969e-07	7.12280538081e-05	1.87078255296e-14
NKX25	2	8.92052291514e-07	0.0900404397995	5.32678935162e-07	0.47313671977	8.11780845818e-06	0.00846130636346	0.0201641478734	0.000849172874207	0.197203786747	1.02684440267e-18	2.31844070183e-18	0.00532354370395	0.0071435549101	4.51999410503e-13	9.38109277059e-13
SPT6H	2	2.9292812714e-08	0.00541371126131	0.046805866965	2.3670445819e-18	1.072930775e-09	6.93138503946e-08	0.0415529247737	8.4871376541e-07	4.81818457773e-05	3.32334942485e-17	6.08154471493e-09	0.224176586174	3.23879074398e-10	2.8161287343e-13	1.09345186226e-09
NKX21	4	2.47150651181e-10	0.123342709291	0.376857425538	1.94599194702e-24	1.49557053705e-12	1.07763628931e-21	0.0131611686336	8.84899584782e-05	1.14333206787e-12	1.02119868306e-16	1.73395185587e-06	0.131143183892	6.14919683547e-05	9.7557631467e-15	1.17333072128e-18
DNM3L	2	0.0645899136164	0.0224341634823	0.0777935155813	0.130108429699	0.0898873816024	0.210697952259	0.112524556131	0.0920556016746	0.395351982662	0.0101898021999	0.00165384003417	0.272747047796	0.208025014866	0.0938841587485	0.0139116758377
CRX	5	8.30693898204e-05	0.494265954481	0.218690034555	0.234108642795	0.0245345642323	0.0225259483985	0.176411974912	0.23358720207	1.41190502183e-10	7.17226275341e-12	4.37810363887e-06	0.000640710696134	1.48822302272e-09	3.15025625215e-07	9.70744683331e-07
KAT2A	4	2.62276552584e-16	0.0115693365581	0.00199381686528	1.21237553595e-41	9.90931629553e-10	9.08382075235e-24	2.1745610128e-06	1.08089907174e-14	2.97652064015e-22	5.46001933713e-37	1.49662506667e-10	0.050636547583	2.45689969705e-14	2.15652639808e-24	1.88760131876e-15
SRSF1	2	0.00416213053148	0.0376724291088	0.0436230322519	2.33090466077e-05	0.0122005939628	0.429972121758	9.23185963712e-05	0.0148538527214	0.0118730949482	1.30820958208e-07	0.000215008177397	0.0575324791866	0.0362287120572	0.143115556054	0.0170552116967
SRSF2	3	0.000276178846244	0.124139413495	0.000193618641862	0.292555672645	0.377578774027	0.00123983554339	0.0181743739697	0.00586941225825	2.50795568284e-11	7.12167487363e-13	4.42286923401e-05	0.00192072921685	0.000364679832244	0.0300060414831	0.00257621407019
EGR2	11	1.0218813628e-12	0.0699899725363	0.0498222924146	5.90168721283e-35	3.80647283718e-18	5.50979864301e-12	0.0370431674167	2.55052555303e-21	9.90239844766e-08	1.2705529987e-31	5.22193792441e-07	0.382199616285	3.55477394444e-17	1.26506291598e-16	0.000294032595479
EGR1	5	0.00213538877135	0.247984424664	0.386427942349	4.44601511495e-06	3.92295233089e-07	0.00491208995792	0.181876970049	2.23437170012e-06	0.0105956478667	0.00123386925065	0.271458020893	0.308712996852	1.478565096e-06	0.00518265109383	0.0146337070539
JUN	13	6.98593441313e-14	2.75312746615e-06	0.0777347611908	2.11593350805e-54	2.69118965364e-20	6.28615917032e-28	0.329158124952	2.27257894054e-35	0.00696329069855	5.30441999305e-17	0.0139951132759	7.94390706531e-15	2.55742334788e-05	0.00258836693322	0.423306312954
MEIS1	13	1.6553353407e-13	8.11544723702e-05	0.0980440399336	2.86599111672e-23	3.043663182e-14	1.29404999031e-26	0.0532195468641	2.28975743085e-15	5.79692421064e-09	5.14834257037e-34	1.49265857578e-07	0.428173169803	2.11286101752e-12	5.50281873704e-22	4.77843740635e-15
SIR1	3	1.95876134443e-07	0.013368964056	0.00520622464503	7.02640962694e-10	0.00038696107163	1.80422082366e-05	0.00157894003319	0.0517497636417	9.97998962397e-09	3.86217026409e-19	5.92971001172e-07	0.000623128892061	3.1318296369e-09	4.01999690209e-11	2.4465807306e-14
SIR6	11	1.23914308467e-22	5.26937928471e-07	0.334297536663	1.41339875634e-36	1.00990047031e-19	1.36192133597e-14	5.79455123621e-05	3.25585237912e-13	7.28656331377e-14	1.70633413195e-53	7.51844971027e-29	7.57752118339e-07	4.30502230169e-24	1.89134204566e-46	5.40057735845e-46
NFE2	4	0.0100358410187	0.0219453975526	0.0345717940197	0.00641497609054	0.0556236476211	0.148394083836	2.75488124941e-05	0.00195436899843	4.81619615262e-08	0.33960385228	0.303298252666	0.46265460379	0.14965392869	0.200301843375	0.000706529450705
FOS	13	9.18355276083e-19	0.410553811155	2.8239278085e-05	6.3655780231e-35	0.000681579508193	9.81133372576e-08	4.23224143025e-09	0.00912496084448	3.0499076726e-34	1.82788519519e-36	2.34017846807e-19	9.06421953144e-12	1.09619340693e-26	6.10001751655e-37	2.01376758151e-32
SMRC2	2	0.0942918536843	0.222940788735	0.0380874550563	0.237332991457	0.12371076927	0.136867173803	0.248670043044	0.0639101220169	0.158558903732	0.0167278610126	0.0151629530843	0.20275094105	0.320121269264	0.133899175643	0.0231706788023
PARP1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ZN335	6	0.0230066088996	0.106447650944	0.000280480941197	0.0120777257997	0.222531945498	0.00584843982138	0.0673491157658	0.0608330547169	2.17980423023e-06	0.0359907369443	0.208382939727	0.0157578017701	0.398581493369	0.272539382347	0.216319464189
PAX5	12	9.67310895791e-12	4.93378852973e-07	0.0262062293467	4.23153592174e-31	1.97511618407e-26	8.98197786591e-10	0.126839027303	1.41100492133e-39	0.203605743616	6.29370093776e-20	0.0685926677781	0.000118018601664	3.16449046091e-10	1.20434590287e-06	0.0914358779172
PAX7	1	0.000295851806188	0.11339205744	0.0272407832757	0.217078180995	0.485206910629	0.0280446773977	0.265548622442	0.00310349993801	0.142891067043	0.000931344948219	7.90904980515e-08	1.15735156419e-07	1.19820433967e-05	5.21918968814e-09	6.87081577798e-11
PAX6	4	1.01708425897e-17	0.0785671128885	0.00257844082083	1.48283074741e-11	1.45522849811e-12	5.20841428365e-05	0.0387984505642	6.03568169694e-07	7.44896543479e-10	2.54673744004e-47	8.76184582657e-40	1.51238769962e-13	1.22950130309e-24	3.03497012957e-38	2.53459050206e-31
PAX3	1	0.0696372025436	0.49084573808	0.0195988799386	0.0603226238015	0.15381998075	0.00634666938979	0.0586565871105	0.461658299703	0.433896199163	0.0924082004969	0.00246709381513	0.0290702623965	0.439113742037	0.0290703495457	0.111986998542
TAF9B	1	1.44844444332e-08	0.0585828675869	0.43201508748	0.00555610004511	1.99841278372e-08	7.90922960356e-09	0.476894258089	0.000297220419704	0.0515878489904	2.46790786758e-15	3.1867250255e-15	3.29473940519e-06	7.6319718203e-15	2.79319603589e-19	1.99290167913e-18
PWP1	1	0.0532265245343	0.000243824026876	0.456807198445	0.00986968834969	0.0244180117835	0.186160613413	4.58527742838e-05	0.0392869310775	0.469813833461	0.336507202743	0.126888825322	0.263784657691	0.263020133517	0.360713781871	0.324133582175
LMNB1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
JHD2C	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ESR1	27	2.91275634512e-14	0.000263395649537	1.14776582915e-09	8.8555371764e-09	2.26784512904e-12	5.08811911927e-09	0.0223168237244	2.55247691572e-18	0.399177486259	1.0800972749e-32	2.64002692466e-23	0.000223947374855	4.43423954329e-13	2.05261587192e-22	7.75008480196e-38
INSM1	1	1.09668802473e-13	9.0294060845e-05	0.136549181514	4.67500190788e-20	4.07380382742e-18	1.11671374606e-21	0.0175907335337	9.46893646486e-12	0.00012034516793	7.59825593044e-24	3.43267963354e-12	0.000308573711285	5.38577548359e-10	1.61920901466e-24	9.86779870136e-32
MYCN	1	8.11002857654e-05	4.20504744376e-05	1.52940754604e-09	0.120906086273	0.0671980371125	0.0620604065251	0.00243463648602	0.000173329895551	9.5958824052e-17	0.0115355446139	4.82457535212e-05	3.04135888724e-07	0.0366775123039	0.00452818681231	0.0144250821127
SRBP2	1	9.72498661186e-05	0.0122651960013	1.81220940056e-05	0.040551376186	0.0892531299503	0.259030044063	7.6481018723e-18	0.409628478887	4.76437405588e-12	4.1230620249e-09	0.130989225365	0.407984201201	0.00768556209634	0.00699967059568	0.000183561848325
SRBP1	6	0.00693545311423	0.419319283961	2.99423407276e-07	0.0338632340989	0.0711913876071	0.00600475219124	0.3359471119	0.172971968683	0.0889900467551	0.13309292616	1.99596634445e-06	0.0105934818148	0.0978664955684	0.0404156577855	5.6943941027e-06
TYY1	5	7.9279053509e-17	4.56093987356e-07	3.23691094075e-06	3.47787572575e-40	4.53577077568e-18	1.82818867777e-48	0.152906430235	3.50938002742e-29	2.6118001868e-07	6.37429664567e-42	0.0302221078399	0.000803365271391	2.69358135245e-08	1.38338594966e-16	0.00011259198897
ZBT17	8	2.09919418848e-13	0.0732270777034	5.61659194114e-07	6.01242739655e-24	0.000470814955342	0.000163286245242	1.41502148429e-05	3.8703898643e-12	1.29818138711e-14	8.42052312024e-41	3.86995068888e-13	1.9588844912e-07	5.51233897148e-19	2.48454752197e-23	2.73056589365e-10
TBX5	1	6.73264433818e-13	0.296116481591	0.313918914699	2.47000595478e-07	9.02688425707e-07	3.95671668094e-06	0.0319299329311	4.70245414345e-09	1.11888229004e-07	4.25795500726e-38	2.88227893645e-25	1.97596382416e-07	3.09243855299e-14	1.40471425348e-25	2.70917099997e-28
STAT6	10	1.23820321979e-11	1.59192426097e-07	0.276043335254	1.11224398524e-26	9.16975939225e-08	5.89622344463e-18	3.0457881745e-09	3.91775986534e-41	0.0308073146815	0.049275589596	7.63086241726e-13	2.25507593587e-17	0.0164026827404	0.00856208075225	1.72108855897e-11
EHMT2	2	0.139973323212	0.39740119221	0.491470330627	0.35369531559	0.375684731141	0.00224970122719	0.218414709085	0.440525894508	0.336338984709	0.00526746191255	0.0339948515822	0.219578585745	0.248626386524	0.144801450413	0.414356792109
STAT3	41	2.19640915175e-20	3.41760305016e-15	1.78559483952e-05	8.54804117367e-60	8.03695583287e-05	6.8436248893e-23	8.20870383063e-10	4.19522122017e-52	0.00630050508724	0.391069689821	2.16360569761e-33	6.20796985664e-37	0.134111657378	2.1627382204e-11	6.4117904742e-28
STAT2	7	0.0	2.86614680084e-20	0.00806160905014	9.15854893279e-37	0.00368906509026	2.51543044082e-09	1.44106758318e-23	2.44549193861e-62	8.4104023533e-27	1.6143931199e-21	1.91407017443e-72	5.01440628026e-85	1.85042337435e-21	5.30724346872e-35	1.33083698818e-42
STAT1	42	0.0	2.15588378529e-22	0.00322271563813	2.64133678566e-81	4.97832678921e-05	6.48641245516e-31	6.9207632323e-29	1.40462684459e-97	2.29618078116e-21	2.26573721445e-05	2.53908768189e-70	3.6809083616e-87	2.03259308115e-09	8.96367074596e-30	1.70248511409e-45
FOSL1	1	0.013015837552	0.270739349471	0.0104654184838	0.00296584465052	0.301151598467	0.000787576658708	0.0679809352755	0.199973539602	0.0138905807771	0.190434810399	0.00942491723918	0.235276636728	2.40073685158e-06	0.0128457523492	0.000817124856942
FOSL2	6	3.45227069994e-09	4.45745117651e-05	0.0123390308939	1.37170967978e-33	7.17657202221e-11	5.73408380012e-18	0.00989113668749	2.70313264846e-27	0.264593524598	1.00924274149e-08	0.0112941208962	1.11980767227e-08	0.00259631095975	0.0151754738821	0.309224298381
ANDR	18	7.72584349414e-11	2.84116287896e-07	1.13767107117e-20	0.462523875603	2.43068444578e-18	9.47371692172e-11	1.76107993871e-06	4.73901803284e-20	3.47273146366e-08	6.60559447461e-09	7.70164793834e-08	0.142498720308	0.000327256500567	5.30428419824e-11	2.14974260515e-25
SRF	16	1.06556445012e-15	0.000333217016777	0.00290734538267	2.275135553e-30	3.2494955637e-14	7.35751119939e-12	0.00097018404617	6.02137157976e-18	8.75053808094e-05	6.3895712796e-38	3.16849369581e-17	0.00904511879841	2.5888256206e-15	4.2349069826e-28	4.49850629138e-28
SALL4	6	2.83557783607e-08	0.169762736068	0.495846576663	6.70152046279e-13	3.16725173322e-06	0.00194186568121	2.7961793652e-06	0.00504153603901	2.89674096298e-17	2.14575293821e-22	5.15084385679e-09	0.183224908784	4.98337184484e-09	8.92268123489e-13	1.70301459755e-09
USF1	3	2.69463456986e-06	2.44242653771e-06	4.80098083409e-07	2.68595977365e-07	0.0277640654765	2.58130784571e-12	8.86497474031e-06	0.150623105599	2.95725261903e-12	9.14909071301e-09	0.0971962666544	0.289778712165	0.00679279063123	1.5432419381e-05	4.41967836222e-13
ATRX	6	6.50763054394e-15	0.180369720696	0.0108584734469	5.78672879579e-15	4.71691474704e-07	9.33775218489e-08	2.81439381173e-08	7.62398493473e-06	1.76706278961e-16	1.2724276673e-46	9.92392394568e-24	1.44433769029e-07	1.66314858852e-14	4.98730847161e-25	8.53204430341e-27
NKX61	1	1.06344125447e-12	9.39756218278e-05	0.0348698798657	8.10635466485e-24	1.5787834452e-15	1.67402767676e-09	6.76562685349e-05	1.7771557188e-05	1.76895122263e-14	5.5627523015e-25	1.11843539392e-13	0.000136445007395	2.89862343309e-14	2.70982764152e-17	2.37613699203e-22
