TF	Number_of_ChIPexp	p_value_mean	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
ATRX	6	3.45559984169e-08	0.0993853927426	0.0051475640735	3.29167821549e-15	0.021327723426	0.450391207061	0.00715995974678	0.00649939015494	6.67489399501e-09	9.01004766285e-19	4.0539035834e-14	1.35741465802e-05	1.93139097391e-08	2.86589975105e-14	2.51061631909e-15
NKX61	1	4.6608690206e-08	0.000183895571413	0.0461525250813	8.7206727528e-15	1.27480236596e-11	1.22082057008e-07	0.0475586453099	1.7282649637e-06	3.91142120351e-05	2.96921030587e-18	1.06662524805e-07	0.158147769511	6.76316716358e-05	7.108479952e-14	2.56040114139e-12
GM6871	1	0.303749849473	0.34769378677	0.406205575921	0.388135130371	0.313693624926	0.181736581896	0.393109078441	0.226674431425	0.0985918774785	0.466267581396	0.259765616748	0.415101023939	0.305900103351	0.289030443089	0.466337712444
TDG	1	2.13924665865e-08	0.000766404399397	0.113119467911	1.90953115029e-12	1.33075718329e-11	6.37090132814e-09	0.158724500753	7.36295624883e-06	0.061655612039	3.78953126247e-18	1.58611536599e-14	0.0130882278459	4.58431184037e-06	1.78695560472e-14	6.45018918824e-14
TF2B	5	1.61268944191e-16	0.00101454956305	0.0032256603971	2.26986095963e-31	4.05080053347e-22	3.01207842979e-19	0.446742042981	4.10779934254e-24	0.00389107023855	2.63247520208e-40	5.67630131213e-16	0.458702988676	2.37906049626e-10	8.06090928488e-30	9.46076295434e-26
MAFK	4	0.00661988293394	0.136921943647	0.128795888177	1.33887457965e-08	0.000184813891939	0.000133939029796	0.0917839637727	4.23502434044e-05	0.406385169455	0.145005679448	0.137648223244	0.000149869680825	0.242856691587	0.265434477959	0.174345297266
SOX9	1	0.114900177337	0.492994734573	0.319955159783	0.126235363626	0.368578110971	0.0528644686009	0.411939890563	0.164881071863	0.221225906728	0.0632777386331	0.0135602259794	0.068998962336	0.0921729918068	0.0353527832691	0.0621520665242
AFF4	4	0.0286923920397	0.320344904172	0.380825436963	0.00129002345473	0.011074337418	0.10365633723	0.379612106695	0.0377930396009	3.03111895072e-05	0.00365571669589	0.00895548413883	0.319569948018	0.0154868684196	0.165855010646	0.121396175761
GABPA	2	5.37826356254e-07	4.61485480298e-06	0.00528669261099	4.60595141529e-15	3.35132600642e-09	5.44431870561e-14	0.383231961818	1.06228695103e-07	0.00278467732632	1.13977760749e-13	0.000811739429365	0.0761452735886	0.00356270543812	6.43163062244e-09	4.51552542324e-07
T2EB	2	2.69408958628e-11	2.5260790715e-07	0.00252180127649	3.33819869158e-22	4.48215766382e-17	4.8163056458e-21	0.0189537614288	3.64247907227e-14	4.24865771436e-06	8.12153435166e-18	2.97938874719e-05	0.285996657027	3.77011944146e-05	8.13797652256e-16	3.71155016806e-19
MYBA	2	3.61488200738e-06	0.00144403634679	0.44594957096	2.01452272896e-11	2.77045248704e-07	1.61174231096e-05	0.242297354978	0.00154458850746	0.000244955555044	1.35673630308e-14	1.56762662415e-08	0.0647169181725	4.5095360885e-05	3.40773416178e-10	5.79206145596e-08
FOXO3	1	0.00323440171143	0.0998332994436	0.105605707302	0.202940523206	0.228789856382	0.33945201858	0.322650441848	0.00293259828313	0.440254987866	3.42288845278e-05	0.000115719251456	6.14019267002e-05	1.32668867186e-05	3.29422050546e-06	1.8637063694e-05
SOX2	30	3.83529997403e-12	6.3098485656e-05	0.101251821977	2.98985145694e-28	2.05889780748e-18	1.03214332221e-08	0.0304845966746	1.60280293398e-06	8.53723931424e-12	2.43145252522e-30	1.38283324662e-14	0.180750607484	4.39872607067e-07	1.29957773343e-17	2.53292273634e-16
FOXO1	10	4.14787269833e-10	0.430818389363	0.0029787524103	2.45308694684e-16	1.44619015384e-12	2.24599885717e-06	0.294682269287	3.22768126541e-26	0.405757831558	1.31256343649e-23	3.09866763228e-06	0.0260159908233	1.46365888336e-20	3.33768238222e-17	0.00218749590496
CNDD3	4	9.0102388568e-15	0.000468581243445	0.0015581917477	3.24222651153e-30	9.25975417573e-17	5.48431593926e-17	0.348163327804	9.89611164091e-10	1.52268203585e-08	5.41599951465e-40	9.90703184774e-18	0.133133623422	4.88547550552e-10	4.74197366603e-26	2.22691909803e-20
SOX3	6	3.74503974228e-05	0.299036351238	0.37878877466	6.6218599445e-09	0.000159263967783	0.102835281263	0.459692298031	0.000371464671417	0.00916475066954	9.15615321259e-16	2.5763977171e-10	0.00338845620069	0.00232906700056	4.16567810322e-07	7.16025291765e-07
TEAD2	2	0.03803895156	0.377842905562	0.442996178045	0.307980439906	0.0416204754405	0.440219477915	0.398018392015	0.27442317816	0.414255505964	0.00020626227159	0.000144699807771	0.00170959827112	0.0211007699975	0.00326451239056	0.0884093490018
TEAD1	1	0.000690343099526	0.00275104879763	0.482609191607	8.22570625979e-12	1.3124354226e-09	0.00436406425093	0.024570713439	4.43604007269e-06	0.164170582821	0.000266313160181	0.0919747588126	0.000184109655295	0.4025186694	0.06218004813	0.0441967336484
TEAD4	3	0.00025182013964	0.0364263735201	0.348522810898	1.60124821438e-10	1.59720254371e-05	0.00789140989767	0.451856644435	3.63453744516e-05	0.120147608062	1.94628283411e-07	3.43458991199e-05	0.12782539228	0.0267267413089	1.21124631353e-05	2.94852383656e-08
NPAS4	3	0.0334837763157	0.373544685985	0.396027728539	0.355422740883	0.0333064860302	0.360793507899	0.217710636686	0.125710818263	0.413724737346	0.00216276995151	0.000245805608083	0.0209429939112	0.0475558824373	0.00060812821003	0.000966667425403
NPAS2	1	0.0145377318503	0.057399416403	0.00800732658168	0.383401597504	0.00217520655963	0.0167494285169	0.00100812692992	0.0141395809505	0.0676919817433	0.103491764824	0.022445419225	0.0444833449531	0.110966184529	0.0194297480103	1.36466472332e-05
NIPBL	4	8.88481912624e-12	0.0032108440699	0.00733708101105	4.90511771779e-26	5.84659901214e-17	2.29954008388e-18	0.00916461309846	5.96184648001e-19	0.0649788408041	4.02125134595e-29	1.94593028839e-08	0.484361725435	4.33112333083e-11	6.44423449505e-18	3.27376071955e-06
ZFP42	1	0.0307229164064	0.014109656373	0.0872162136677	0.00572995941531	0.0129652421211	0.00796586932049	0.192961187475	0.062626599085	0.0206776249032	0.000150838961211	0.130072934966	0.147629187019	0.291757780424	0.0349456625866	0.124215919198
DMC1	23	0.00271466129609	0.340796348417	0.00281101894214	9.64268849927e-06	0.00251788538431	0.383024329058	0.000194553034401	0.108408080842	7.23431341691e-10	1.05938145132e-05	0.0924196214144	0.087358052364	0.211130453965	0.00328932427538	0.146192773769
HXA9	3	0.184218029215	0.346556788611	0.149333783915	0.376971439777	0.126366756002	0.2087582936	0.304213376022	0.142678359555	0.296334320049	0.242425896308	0.114317606096	0.0763655891068	0.340770550741	0.186051385892	0.0583618666251
RBTN2	2	6.03203806403e-05	0.106341296048	0.300215059494	6.58025537543e-12	1.20455255187e-05	6.25919370907e-09	0.0849120228329	1.63631183412e-09	0.142351652873	1.25320374035e-07	0.00675036197484	0.220232096634	1.65217912044e-06	1.21463177099e-05	0.00720853175408
KMT2C	7	6.48563787552e-16	1.43951182524e-05	0.000351093956549	3.50049116238e-42	6.636165119e-21	1.37266577194e-25	0.232181161751	2.79724844815e-14	3.63372014631e-06	1.93569906226e-37	3.40777021302e-12	0.165942666192	4.52090446638e-07	5.09790241374e-25	2.42826249281e-19
KMT2B	3	9.47864308043e-13	1.65428649999e-05	0.101300700611	6.43409206158e-23	3.10485488276e-16	6.46885932766e-15	0.494064839901	1.76542941164e-07	0.000127766485554	6.52586101932e-30	1.57301645989e-17	0.0109041367202	1.01744260081e-07	5.41224443586e-25	3.17662516663e-21
KMT2A	7	0.000165140566548	0.21948996657	8.6278283156e-11	3.71357765721e-19	3.03444680148e-05	0.256240997596	0.169890335163	0.00844823371815	0.000140535684432	8.14014642888e-06	0.468041973417	6.29661180236e-05	0.344524755681	0.0366159070926	0.336109343794
KMT2E	1	0.0555230714287	0.00834445753512	0.276685203048	0.00430927644327	0.0820647491344	1.39068881736e-05	0.159182708289	0.31387082212	0.0948089786368	0.205580379327	0.235971419453	0.0186589887271	0.296059929941	0.372583059743	0.492748757294
KMT2D	13	1.01552363127e-15	0.0236796252399	0.056046382235	5.96763760078e-38	1.1036999633e-20	5.12370546948e-10	0.295049414762	1.08456923175e-16	0.000108928884438	5.27674563097e-40	4.34051473188e-21	0.0466721692984	3.35175929702e-09	8.20318066026e-27	2.70386413856e-25
HCFC1	4	3.80939063609e-16	4.54118992345e-08	8.94121535611e-05	1.4002826008e-41	4.18803175452e-24	1.87487514395e-34	0.276472564126	7.98565233967e-19	2.93281185469e-06	4.03411792471e-36	1.14045136311e-06	0.00387060690737	5.57642425873e-08	2.37355791897e-21	1.9888690927e-11
ARX	2	0.0626466645732	0.050163536973	0.0468348852262	0.298178644679	0.0377855728591	0.00274627348601	0.217861119787	0.0256331932605	0.0532501257046	0.354007021459	0.13211375799	0.0146398580539	0.0487930736857	0.395533240398	0.0502026185928
CTCFL	1	0.000151376053454	0.0386046458279	0.244340379488	2.7279560242e-05	0.00154025617834	0.0071429284695	0.187315636096	0.00149324688748	0.338516054611	2.18481434854e-08	2.59010399747e-08	0.00112476258534	0.000324425713149	1.37057852958e-08	4.37282746092e-09
BCL6	8	1.49068179871e-09	8.56015785898e-08	0.0358749582325	1.01239270104e-18	2.26294420858e-18	3.48827311696e-23	0.296240976984	2.25532697377e-18	0.215720524011	2.14791793688e-10	0.00295946530331	0.144729323566	0.000263998003304	2.9978123771e-09	1.03882908186e-13
ISL1	4	0.00145768112053	0.224300074085	0.0234627216914	0.00697496213656	0.0171756598049	0.07467990504	0.334688336346	0.0933075156556	0.188693839589	1.72717454748e-07	4.92937308995e-07	0.00147924130396	0.000142308730397	7.16886203524e-07	5.48586254672e-05
CDX2	11	0.0369542963369	0.0323306033351	0.237192603581	3.07412949523e-05	0.0168578505998	0.353241019525	0.020752607255	0.432485262922	0.00143773574077	0.0575538488191	0.259257458731	0.310682281864	0.0153099789068	0.185045152642	0.0372307004876
ARI3A	2	2.08145685611e-08	0.00308811693904	0.303337038131	1.11585000825e-18	1.47900520713e-10	6.60249935696e-09	0.463903926469	2.845041083e-05	7.13135268084e-05	3.08023148305e-19	4.22159748984e-11	0.10897455215	3.25355505305e-05	1.50139815239e-13	4.30836910116e-13
MAFF	4	0.00247321446046	0.303808247174	0.00994665413511	0.000626520795955	0.00676312686544	4.25310402878e-05	0.0256685760734	7.13005903359e-05	0.250081893216	0.0112908015834	0.000213955100644	1.17079740726e-06	0.196748200653	0.00337354435484	0.000684692790867
EOMES	2	0.020177532824	0.398301520791	0.00131039342122	2.57416938544e-06	0.140405809644	0.20967174208	0.00394792075077	0.357855808332	2.43017399696e-06	0.11448473253	0.326578334021	0.0238711912345	0.208550678606	0.283235666198	0.258996952425
KDM4A	2	0.0390547560743	0.0277973785087	0.30955112741	3.89709715452e-05	0.0920351345632	0.261296801537	0.180751239224	0.0431682257959	0.263650068814	0.0065330478636	0.100389741148	0.463815786006	0.0911253912895	0.0140386020281	0.00297496913975
TLE3	1	0.173410246596	0.376905870463	0.133571620025	0.467634394124	0.407134759582	0.0487850424407	0.41676346551	0.166372603962	0.258393301793	0.293219431057	0.124675056305	0.0184025322339	0.335192564622	0.0539508457631	0.218158894654
PHC1	1	0.0217880329941	0.011501157328	0.196215654252	0.380994411828	0.122747430398	1.25497957508e-05	0.451090847868	0.319601872091	0.351478312286	0.0760050135408	0.000990107617093	0.000311258236496	0.0300564160066	0.0945859982517	0.00121570462035
TLE2	1	0.173353920718	0.376879738404	0.133519153363	0.467627308893	0.407114757624	0.0487482945829	0.416745471262	0.166319575203	0.258347315357	0.293178367055	0.124623133613	0.0183818780119	0.33515853851	0.0539122126999	0.218108574189
MYC	47	1.31155802362e-21	2.64480389141e-11	0.000724066850151	5.43225868392e-59	9.99758113164e-35	1.6548244313e-36	0.403519658848	1.08864558759e-17	1.29159283236e-11	1.57828020999e-48	8.85445122859e-15	0.0131032280903	6.99861410703e-12	5.8267548589e-30	6.11203706726e-19
MYB	2	0.0973728856588	0.4912434802	0.160145067918	0.0111300150664	0.0547088831707	0.0343524102579	0.190246421577	0.340902121012	0.0581363580429	0.0056043186458	0.179759536242	0.484481724474	0.0674395959406	0.0708483794618	0.476080424695
DDIT3	1	0.163666106062	0.212325654659	0.36101323379	0.137801108067	0.0671002891394	0.078679908069	0.117246165919	0.161918571637	0.271593797946	0.157616914178	0.303411373461	0.00987782026741	0.334598972062	0.439584358368	0.495311220599
FLI1	11	7.49217654778e-16	8.21721028327e-09	2.9550028994e-05	5.29867629056e-41	2.27265255756e-29	6.03835311582e-41	0.00155881996922	7.78173146136e-22	0.00019079841984	4.89554035913e-30	0.00651990132406	1.9826512392e-08	9.78071095691e-09	3.57078241101e-14	0.0194420481692
RBP2	1	5.37193810511e-09	0.00130672791207	0.0560912875067	1.13275496174e-18	2.3279917912e-10	4.93327655314e-09	0.373154883187	2.87958574289e-05	9.43181613742e-06	2.20626723364e-21	7.41602100075e-12	0.1549499378	1.14793636908e-05	7.54108304783e-16	7.8580369e-14
TLE4	1	0.173353920718	0.376879738404	0.133519153363	0.467627308893	0.407114757624	0.0487482945829	0.416745471262	0.166319575203	0.258347315357	0.293178367055	0.124623133613	0.0183818780119	0.33515853851	0.0539122126999	0.218108574189
TBX3	5	2.17422033857e-13	0.00891009768896	0.0199974741746	1.71674610307e-15	8.33755278962e-15	8.13326236589e-08	0.244777197093	5.86644057835e-10	0.0853854537607	3.2113153487e-30	2.71294931196e-29	1.77517191262e-05	5.17489064761e-11	9.32403525613e-26	2.77960469219e-29
ZKSC1	2	0.00611173789977	0.117683788605	0.407134437458	0.00168235053123	0.000308803643772	0.000124825554799	0.0105898818293	1.42140584734e-05	0.13831809628	0.000216288895621	0.0162600475293	0.335911423656	0.00358954227527	0.00616639173989	0.05998048907
CTR9	1	6.89603500482e-07	0.0100859600517	0.0814571939029	4.28892487545e-11	3.3195004917e-09	2.6807208476e-08	0.103905012042	8.73118091762e-07	0.033967683776	9.02589130581e-16	8.79477001812e-10	0.037602187042	6.75677712636e-05	1.21308252321e-10	2.32669735375e-09
GRIP1	2	1.7867458627e-08	0.000150512731595	0.0473282411418	3.52847039801e-19	1.23635409618e-15	2.80929100535e-25	0.00973278021401	2.22525856699e-17	0.456441889219	0.0590528223138	1.2695560259e-05	4.13852951932e-18	0.350468229787	0.273157544321	0.0131842665949
KDM5A	3	4.62788784036e-12	5.911300746e-11	0.000565221964636	6.47777031724e-27	1.05372935108e-21	3.02849450974e-35	0.124997295996	1.01280097891e-06	6.61298772267e-07	9.97892949604e-24	5.17091472277e-05	3.08577856083e-05	0.022699474373	6.07778541524e-12	1.62733270977e-06
KDM5B	1	0.14980811813	0.354568013349	0.130825597509	0.163091322263	0.234475408412	0.308324346872	0.146021906234	0.446509037502	0.42620252778	0.0518295993334	0.0295350036002	0.139098044326	0.0926233231122	0.101224164146	0.094506542156
KDM5C	2	0.0140568956545	0.0223266407842	0.0061811616466	0.00399311833807	0.0246762076456	0.0548752795496	0.0355480508013	0.411265485697	0.0131130307347	0.000668799963612	0.00540718013085	0.187576508904	0.0300959347222	0.00116452100546	0.00345819310342
BATF	22	1.71399854154e-13	3.02318084851e-07	0.020047738581	1.20682815618e-39	1.06008599517e-28	1.13604342774e-31	0.000143321264771	8.16474611397e-32	0.426440660146	8.12154861824e-13	0.0272100623587	6.2272681083e-16	0.000463426906902	0.000521859810492	0.012909883355
VDR	9	2.35234152716e-05	0.00382663378596	0.0722366883767	9.52251842733e-09	2.24907546151e-08	2.22425371799e-12	0.360932089848	2.7346044796e-07	0.10715005095	5.04622413265e-09	0.00190809550517	0.141097951161	0.00157129285262	1.44175568537e-06	3.70631045004e-06
RFA2	5	1.77991647685e-07	0.000237187579796	0.00105324624721	1.56808531539e-16	9.65385995002e-14	2.63378768867e-14	4.95302130234e-05	7.62630151545e-13	0.250309637076	0.0297155536122	1.99719875903e-05	1.19382367194e-12	0.11259693653	0.314090272083	1.3574796262e-09
CNDH2	2	0.0551541029998	0.371615393831	0.325626268218	0.00925895873356	0.0446016385168	0.34288642371	0.15069550371	0.0128313935207	0.150374438204	0.00143303993902	0.007694809489	0.248326264251	0.241007618332	0.0205113099323	0.0357406178026
INO80	1	7.13168079708e-08	0.000152786557109	0.000220485610566	1.44764600866e-19	4.1206128086e-08	3.07743615758e-12	0.0838945362924	5.52737602668e-05	3.22553776962e-09	3.18512234561e-17	1.56105895116e-05	0.136204342016	0.000703480187512	1.44159133711e-10	1.38587062168e-06
EP400	3	1.29849261913e-10	0.00014210091029	0.437992468577	3.18039621827e-16	1.80370461869e-13	9.05948643768e-11	0.340636002879	1.07039169242e-05	0.00046331972061	8.23530906657e-25	7.70918444947e-16	0.010092676771	8.22271959508e-08	1.14372834656e-20	1.17650000761e-19
HEXI1	1	0.101161599269	0.286408800318	0.328308999263	0.0500377337241	0.0900299147448	0.151372840956	0.177310023897	0.0475311643606	0.0711386912043	0.310812799619	0.101572787242	0.28089736366	0.0405533664592	0.0534647838977	0.0159030990718
EED	2	0.0179589506272	0.00787126968101	0.321120251692	0.212459055342	0.0648913683591	2.88289616861e-08	0.208708848727	0.0747768439166	0.480866373682	0.42391272357	0.00433383839389	0.000168826685416	0.266082628347	0.366864492037	0.00159032124915
CHD1	4	0.00127704344473	0.4757157064	0.00841815686098	7.1668103416e-11	3.62461883959e-05	0.0107938271417	0.397130171318	6.49042210933e-07	0.0244535123068	0.000392361746641	0.115219238607	0.000659997675414	0.00120077416434	0.247529616911	0.00488834161429
CHD2	2	1.07433199312e-07	0.0775175856194	0.0748554325884	1.12381983815e-20	2.4556934074e-10	4.04635112867e-13	0.00617046218032	1.23819573714e-12	0.0638207986991	2.50088336382e-19	0.000766275400487	0.0650053898174	7.54798603271e-07	8.9343458922e-08	0.0102799354222
AP2A	6	1.94313011775e-14	0.179496030663	0.322033232626	2.44311435476e-20	1.4526440216e-11	1.30762001544e-08	0.000683140578339	2.13573509007e-11	1.47454348191e-06	3.15488944723e-34	2.03605728571e-21	4.16738811318e-06	7.279057566e-13	2.35292399871e-28	4.13475782638e-34
CHD4	20	4.97232747844e-16	0.357997455224	0.48265225115	5.10833104722e-29	4.40309842948e-14	8.01541982516e-07	0.464284250218	6.24132058708e-16	0.00120388484302	2.3002838954e-43	1.69118507452e-26	2.1898198737e-05	2.2984980348e-14	1.76929661952e-32	1.49998532506e-29
AP2C	2	9.7613831353e-09	0.264879205613	0.0931158086879	1.13385409708e-17	3.16867034236e-08	3.46955101941e-05	0.0858166188343	7.22505730941e-08	3.56219694998e-05	6.57555177587e-22	1.19904681716e-11	0.0143778260911	1.01204809485e-06	1.37721507717e-14	6.64637928958e-16
ASXL1	1	2.05974675082e-08	0.403274570618	0.000833093810978	2.48215891708e-17	1.83190544053e-08	6.19705295934e-12	0.033323272089	4.15647170565e-13	2.38056327733e-05	4.4450281623e-22	0.000382588548105	0.0751017448592	2.5360653848e-08	1.03055809365e-12	2.37432053533e-05
RAD21	23	6.56099268228e-08	0.00311005441073	7.70615337527e-06	4.67991607541e-12	1.19976392454e-11	4.88507447556e-09	1.05677772417e-05	7.19359160329e-14	0.0122442588203	6.69636166853e-15	1.25288638591e-09	0.310729386406	0.000672665844569	1.97669732985e-08	1.29130447884e-08
OTX2	10	6.46190369594e-10	0.00478911972701	0.260062060483	2.05703111545e-22	5.96348674794e-11	1.09440633909e-09	0.325875860962	9.95202810986e-08	5.96171892763e-05	3.3899849476e-24	9.20090513943e-14	0.0538465806073	7.54036261312e-07	4.28264323063e-15	1.26231708899e-15
NR5A2	2	1.73512453737e-05	0.0182627296261	0.00025625743644	0.00364987559039	1.49921031639e-06	4.63277384195e-05	0.0244891875437	4.92673637026e-06	0.139497961824	1.72645704585e-07	4.00798738085e-07	0.00155369459665	0.00016391919364	1.68443340061e-08	3.7824416317e-14
TFE3	3	0.0066133452297	0.233834456842	0.15828520381	0.0129328002045	0.0110201684758	0.00188399552401	0.00993932073702	0.0575876171832	0.00157533225326	0.000175489446964	0.0114914752756	0.440912661685	0.00167410873605	0.00120477751546	1.90484378787e-05
TFE2	12	3.25574832115e-11	0.00436370998368	0.49196530403	1.29773659192e-25	3.69239815062e-16	1.13909166658e-13	0.201330217498	2.52077852843e-14	0.00198178407592	8.21824790922e-26	1.53227189197e-11	0.383739995124	1.41531292042e-11	2.08952892221e-16	8.9271835617e-12
TOP2B	1	0.000176623922773	0.0453622285118	0.0176549762691	0.0004215193612	0.0453499823542	0.00294167262091	0.0717272264902	0.0595329524013	0.00839746644906	4.84746374946e-09	3.67446555676e-09	2.22922952132e-05	0.00242093775144	1.11981942481e-07	1.65408553919e-07
TOP2A	4	1.28198707154e-10	0.17826033237	9.46023252701e-05	1.28827891044e-10	0.000973430723313	0.015419082888	0.143222246828	1.03118380479e-05	0.0447190692274	1.6485401506e-23	1.1804904492e-28	7.65595013411e-13	3.35687760689e-11	5.06603995494e-17	5.93521535427e-23
SMC1A	11	5.42934160685e-08	0.108389151733	0.042870617039	6.87852533866e-14	4.11707934338e-10	0.0192370247892	0.00296056225123	1.21355001863e-09	0.153713939337	6.74795293487e-18	2.46402533856e-15	0.0202693000382	0.000235834229468	4.7727784408e-13	3.6468097113e-14
NCOA2	4	1.86502893446e-09	0.00278001078355	0.228127327155	5.97093938287e-19	8.72271621276e-11	9.92599889145e-10	0.00739987151563	6.64695489727e-16	0.000406862384337	3.62928175918e-18	1.9679882438e-06	0.0881100209652	8.67705992367e-06	3.10217129316e-14	5.54248213684e-19
NUCKS	1	1.06671447961e-07	0.177873257269	0.0677358627434	3.58045523813e-12	3.22600040706e-06	6.69269294295e-05	0.000416893804754	4.12716315554e-08	4.29462410602e-05	1.85135483279e-18	9.99443050942e-08	0.0171598930465	2.6295268977e-06	2.40799374813e-12	1.78502486119e-16
STAG2	2	0.0111146986181	0.0190200758105	0.00154789546378	0.083932071723	0.00102930276133	0.324988652039	0.0317498082099	0.0490301026333	0.112750059286	0.0034290389416	4.00281230031e-05	0.0439080151516	0.063165900273	0.0029212320315	0.00272159592332
STAG1	2	0.00319433801178	0.089231679878	0.0822745965672	6.47714595631e-06	4.57511447446e-05	0.114249621052	0.0126122178966	0.000133226759133	0.162964678769	1.3307503101e-05	0.000177604431328	0.448004351529	0.114982312546	0.000896401042412	0.00155047409375
JARD2	13	7.93440683409e-06	6.01458345295e-07	0.308622987745	0.0301250001349	0.0291026200437	1.0349494351e-19	0.00724341555727	0.0377578367791	0.0134281573124	0.0298035294551	4.39473105779e-12	8.50373395698e-14	0.00895140130265	0.032675400261	1.94492056772e-08
TE2IP	4	0.0409963852368	0.0857358662406	0.45666745936	0.00340925165718	0.0208172599957	0.10241858682	0.40947016548	0.0909960895085	0.132147621489	0.000450677080432	0.0151135312523	0.360542152535	0.152856745284	0.00613520014436	0.0117383958134
SPT5H	8	7.05330235154e-16	1.03387565306e-06	0.00131426669146	1.00543616492e-41	2.15080176863e-25	3.41040424112e-34	0.0117480282703	7.13156696262e-19	0.000462983650528	3.80534887956e-34	6.12997731372e-08	0.0297817511595	2.20861602278e-09	6.77477600282e-21	1.86658649174e-10
ETV2	4	0.000219170472021	0.294303338185	0.260464904	5.4873953016e-07	0.0889199014204	0.00124418308947	0.030109901759	1.59133372621e-05	0.243004100878	8.56752000123e-10	3.63051692252e-05	0.0368228530398	1.7874882453e-06	1.50236413435e-08	3.54087869704e-05
TAF3	3	1.6854914781e-15	7.89888867051e-06	0.29491889651	1.3376105614e-28	7.88161667636e-22	1.4074096509e-21	0.013243713286	8.20835689275e-15	0.00855804071351	9.92078066339e-35	2.84800752414e-19	0.0123666025312	1.39644801976e-09	5.21790919713e-28	1.82405829938e-23
TAF1	1	0.000481045857395	0.0146425169377	0.00424727928606	6.73313551559e-11	0.000176421496378	0.00169808990244	0.0588605673662	0.0531792405835	2.17185075271e-09	5.4859505441e-07	0.0390574793951	0.0200792822344	0.0500107008369	0.010290689984	0.0188168248284
ETV6	4	1.10447589685e-10	7.64542895284e-08	1.35595889192e-06	8.96826931353e-35	3.72266319128e-19	3.05350235759e-25	0.349296533351	3.36092159298e-11	3.32768850417e-05	2.90274605286e-15	0.302121566927	2.38967744783e-11	0.00749254404173	6.11021160804e-06	0.101476957019
CNDG2	2	1.15587179485e-06	0.0160295328644	0.0927821229602	2.17479511689e-13	3.68835344034e-08	9.35904656366e-08	0.101434136944	0.000137982432129	4.21538295873e-07	2.15928004413e-19	8.37230943228e-07	0.383648160943	0.000947586204263	1.60455882134e-08	1.09385804451e-06
HNF4A	14	9.34539312986e-11	3.18673072835e-07	1.78054372378e-05	3.48397048221e-16	1.88969051063e-19	3.36574430887e-22	0.139280629032	5.42690286848e-14	0.0120174707421	3.36449169193e-12	2.74084409179e-06	0.292531102017	0.000178418006193	1.0096520551e-12	6.98360519555e-25
KDM1A	14	4.24508899811e-18	0.00167700791323	0.000833997940542	3.31517492392e-46	4.01111075981e-22	4.61379282332e-20	0.255033318295	2.64139229967e-17	2.76500334957e-08	4.25811089602e-47	5.28225418274e-18	0.325680621892	2.14968430588e-09	4.55551636834e-31	5.38294499849e-24
HTF4	1	0.00310196994592	0.378968529862	0.0133603854656	0.461621018009	0.002883043593	0.000879793508272	0.286017212703	0.00920708206791	0.00524465455489	8.6765692575e-05	3.27750636146e-09	0.182397795908	0.0392442496191	0.0028168872054	1.62666754674e-05
DMRT1	1	0.000179446268408	0.00532724291261	0.0117323778914	4.74801842137e-05	0.367916963253	0.150651009706	0.126714495741	0.00148277248021	0.0108025101142	6.13332997461e-11	2.15932482852e-07	0.000844026885793	0.000106558740402	8.86279703866e-08	1.01859906899e-06
FOSB	8	2.92353037012e-09	0.183052548201	0.000870635948063	1.09639929722e-17	5.4726116722e-05	0.269494176546	7.42592134287e-05	1.96773105361e-05	1.14891102518e-09	8.92438330725e-18	1.33788732285e-13	0.000704022136029	8.81558779665e-10	4.26753923805e-17	2.43537615059e-18
SUH	22	5.73613865913e-08	0.498542517653	0.00244669817274	6.10933430051e-20	0.00153697469088	0.0247739381815	0.408167582332	7.43010328818e-06	0.000116407717928	4.32984484666e-23	1.09493400855e-12	0.000164470049835	4.79073855737e-07	2.86713934919e-13	3.89155529907e-09
IKZF1	16	6.48422103608e-14	3.16744458497e-05	0.000273698059382	1.97579024375e-38	1.06704060532e-24	7.05752382997e-31	1.49949825254e-06	5.88436330922e-32	0.477261961278	2.21843694827e-23	0.150412801406	4.06235007712e-07	1.90530763553e-07	8.17668280932e-11	0.202488662431
NCOR2	4	1.04743206759e-08	7.32682620259e-08	0.0305443698042	1.02498096985e-16	7.89614293099e-20	4.20617079766e-24	0.166616054408	3.4407852866e-24	0.319329411468	1.63354275508e-06	0.446762872464	2.9958155587e-06	0.0191065000234	0.0011794134163	0.00027842880412
IKZF3	1	0.00670835462436	0.465186983443	0.0411048419264	3.44279970621e-05	0.000909348135073	0.0562756673736	0.0609424960326	4.6075306119e-06	0.451542728203	8.27586331659e-06	0.0771784088265	0.311445938632	0.00679105913092	0.000197324403239	0.328279390208
NANOG	15	7.13776782514e-11	0.00172818826089	0.384395156463	1.20171657988e-21	2.425179224e-12	1.30434725824e-05	0.117049099517	3.40149478461e-05	2.67793727037e-09	4.23865969207e-26	3.50502908453e-17	0.00364331744275	3.35645354007e-08	1.26563460814e-18	1.4392005143e-18
