Gene Symbol	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
March1	-0.152307072	-0.011271846	-0.022986486	0.246605529	0.16384939	0.116969683	0.14156646	0.203961588	-0.00711758	0.212689928	0.292931792	-0.0880983	0.142901572	0.374591396
AI597479	-0.010225091	-0.080292174	-0.03043211	0.023020728	0.070983779	-0.038218478	0.049087642	-0.04988907	-0.109618891	0.002813834	-0.040141942	-0.051295806	-0.198254791	-0.221690284
March3	0.006784996	-0.061029898	0.00606633	0.163722438	0.137934922	0.00090534	0.156591389	0.065282759	0.026946073	0.024953279	0.062867574	-0.081204413	-0.039591626	-0.089915655
March2	0.062342292	-0.155975596	0.037359457	0.025761951	0.084153113	-0.009263546	-0.035980855	-0.009638737	-0.080314873	-0.054618742	0.000436681	0.018705759	-0.018812991	-0.045514924
Slc18a3	0.392561194	0.101744421	0.033691783	-0.080950438	-0.031674684	-0.004686884	-0.020889712	-0.06140112	-0.019531734	0.020065158	0.227405842	-0.167270639	0.068779611	-0.072066826
Slc18a2	0.158064353	0.101293433	0.073912712	0.09225527	0.013891178	0.05337769	0.058577686	0.028868118	-0.030484308	-0.150938822	0.018719232	-0.142277789	-0.071358948	-0.083411853
Slc18a1	0.076755578	-0.107208808	-0.043630964	0.08962958	0.040335796	-0.022520358	0.043900995	0.020350238	-0.047143462	-0.004074471	0.041479896	0.054997862	-0.123707469	-0.216682094
Agtrap	-0.201386651	-0.041083958	-0.034961289	-0.071326235	-0.032899329	-0.065661098	-0.023058873	-0.05700934	0.029169652	0.286971852	0.154849174	0.198671067	0.264091008	0.151265092
March9	0.18677834	0.405867934	0.18385923	0.135801686	0.151770886	0.093926294	0.070372494	-0.128649395	-0.321176175	-0.180256191	-0.085859789	-0.014195647	-0.291649027	-0.474570807
March8	0.304869428	0.380022159	0.014102506	0.112654826	0.013954924	0.116811025	0.092445967	0.030005602	-0.248655538	-0.381599123	-0.22496444	-0.05401709	-0.285148277	-0.348123508
Mrrf	0.117876707	-0.004633099	0.055428805	0.148448626	0.196128068	0.114740304	0.051477143	0.12296092	-0.015621322	-0.062446973	0.207068501	-0.024224525	-0.164584607	-0.15292519
Mad2l2	-0.10297737	-0.088351309	0.002724943	0.132406511	0.156206985	0.022439687	0.06066767	0.135126476	0.12722386	0.403424579	0.383297973	0.155145656	0.136480415	0.031944436
Rps15	0.334254035	0.230781795	0.063482179	0.02281733	0.090217825	-0.142614805	0.14603171	-0.297354142	-0.372789736	-0.043910396	0.013077724	0.079927168	0.031330264	0.083872672
Mad2l1	0.145616015	-0.024155979	0.027532731	0.191150052	0.297824635	0.315076923	-0.436876668	-0.251804895	0.185046768	0.383289126	0.527247838	0.123987278	0.426909907	0.733712887
Tab3	0.049840885	-0.157656572	-0.201229716	0.2061793	-0.064104883	0.227344036	-0.126099968	0.270490205	0.245173722	0.006600994	-0.109097483	0.005707345	-0.011592084	-0.005456066
Tab2	-0.223961903	0.178228874	0.031138044	0.069054989	0.047838442	0.102924021	0.144888645	0.009095924	-0.05751323	0.047310896	0.107414493	0.188177448	0.081242271	0.170692551
Tab1	-0.082672675	-0.017892501	-0.042349467	0.542318561	0.296011959	0.145659605	0.699555541	0.507435676	-0.612084872	-0.402840422	-0.066974162	-0.167187795	-0.663680881	-0.393127005
4930558J22Rik	0.150187034	0.080349538	-0.027664158	-0.068124015	0.021207253	-0.040642344	-0.033311228	0.017743956	0.277932887	0.145806495	-0.064091682	-0.010826782	0.143669162	0.050011795
Gm6211	0.033172359	0.094594176	0.068032334	-0.052416092	-0.065677581	0.070858677	-0.18529959	-0.043988651	0.200957114	-0.024398181	0.054676357	0.037007196	0.281876107	0.241992619
Gm6213	0.499123141	-0.255204787	-0.148319497	0.162587504	-0.032821065	0.202255033	0.088330016	0.143558756	-0.072085778	0.053576626	-0.391996464	0.064025874	-0.096907339	-0.076033426
Letm2	-0.204783026	0.036672056	-0.11393466	0.062527915	-0.077487494	0.051962374	0.288747571	0.189568911	-0.064464074	-0.021063291	-0.049845665	0.04766886	0.001307737	0.242053183
Gpr87	0.030310414	0.001506769	0.017771651	-0.002746483	-0.014389124	-0.043542054	-0.094870411	0.282562313	0.016259595	0.093339701	0.032872254	-0.070703315	0.138711811	0.014675182
Tprg	0.062521494	0.001313752	-0.04512878	-0.056104938	0.071431567	0.016091935	-0.020264472	-0.007635719	-0.04137297	-0.024654049	-0.067989473	-0.027827826	-0.063633396	-0.008715599
Vil1	0.165642064	-0.132630073	-0.000965077	0.214181607	0.148222471	0.318344573	0.000276767	0.149317735	-0.033139477	-0.154434029	0.076809821	-0.045843668	-0.268019882	-0.097541822
Olfr1354	-0.009600418	0.131238678	0.011865222	-0.062165707	-0.058115723	0.050854422	-0.068289922	0.007187308	-0.019135224	-0.079782666	0.028165137	-0.072070543	-0.004345019	0.016819541
Sly	0.04967211	-0.037680264	0.001253321	0.013895266	-0.068294036	0.084177485	-0.039449759	0.030917828	0.169459084	0.050252982	0.02211969	0.033649114	0.051564935	0.0483837
Mme	0.087516738	-0.028598087	0.130450913	0.100775689	0.061858736	-0.025659105	-0.019358488	-0.178429308	-0.155859811	-0.09049891	0.000884524	0.063406317	-0.203402147	-0.414939222
Mmd	0.136821448	-0.063508002	-0.188386688	0.117077053	0.047776049	-0.093811573	-0.09991683	0.003470729	0.17473706	-0.250605628	-0.35562337	-0.086240145	0.238162059	-0.0451031
Olfr1355	-0.215487991	-0.205623702	-0.263206035	-0.462899155	-0.379151092	0.036597543	-0.482633491	0.047201838	0.764939006	0.380660877	-0.137560984	0.177583442	0.542512368	0.315121485
Ttc29	0.205612814	0.654714778	0.022466588	0.303916506	0.110162772	-0.116316386	0.004833113	-0.093940168	-0.314208798	-0.394742308	-0.125578465	-0.226785902	-0.543836277	-0.265982863
Adcy4	-0.193021637	-0.031147135	0.041280091	0.139828644	-0.010176039	-0.056656304	0.34288581	0.18133994	-0.486812367	-0.476091462	-0.275389745	-0.281825631	-0.646445407	-0.507825415
Adcy5	0.342531688	0.09733166	0.062077142	0.200291213	0.462637043	0.003326535	-0.089904697	-0.10823949	-0.316356197	-0.550953503	-0.365201842	-0.211314204	-0.474005357	-0.567077994
Madd	0.026886596	-0.109505223	-0.086462009	0.084196862	0.192984674	-0.051722462	0.239362203	0.060484434	-0.059104097	0.040794128	-0.023693726	-0.072003071	-0.185055892	0.136559153
Adcy7	-0.142731635	-0.415829014	-0.082009218	-0.082148365	0.027425889	-0.081070138	-0.051595404	-0.109868998	-0.09679545	-0.035718065	-0.045088582	-0.312985135	-0.427273373	0.051252306
Piwil4	0.297326805	0.176483882	0.131657886	0.268084511	0.050004095	0.073169903	-0.018593398	0.270754589	0.328321814	0.342999463	0.279226256	0.405656147	0.355035433	0.040571436
Cpm	0.165943786	-0.109506125	-0.035916466	0.211698342	0.06131416	0.217169107	0.326498421	0.032897771	-0.155080635	-0.302784262	-0.241315074	-0.010718819	-0.360944255	-0.387909955
Adcy2	-0.194246815	-0.313836754	0.047794878	0.121620191	0.11588306	-0.136556794	0.331277661	0.248445595	-0.385967179	-0.396196451	0.007501278	-0.197841934	-0.590678785	-0.468085197
Adcy3	0.080108194	-0.038393605	-0.053208375	0.037573474	0.184392417	0.066477141	0.160086663	-0.033147407	-0.214570534	-0.536754724	-0.297132475	-0.438201948	-0.433469102	-0.356604876
Dsg1c	0.063657844	0.066006074	-0.077350716	-0.156154426	-0.148887053	0.072630429	-0.025038108	-0.121815474	-0.004508358	-0.019414883	-0.087600884	-0.014035262	-0.102115504	-0.129659657
Klk11	-0.072798939	0.121722451	-0.006479742	0.024470075	-0.036965064	-0.001927488	-0.196324475	-0.04822544	0.145175195	0.095156027	-0.045151919	0.090902045	0.027016392	-0.039434296
Cpd	-0.155995193	-0.490533734	0.250630869	-0.012934645	0.064920946	-0.201885857	-0.048474176	-0.226475311	0.153671546	0.706546165	0.820617467	0.485450335	0.479913591	0.960186691
Cpe	0.259999331	0.481414632	-0.077219261	-0.132087613	-0.149436828	-0.089119045	-0.240621731	-0.028971739	-0.229474423	-1.022263713	-0.745421128	-0.436646803	-0.278445195	-0.634707753
Rprml	-0.076015905	0.109483442	0.143709518	0.239382023	0.187585006	0.253809199	0.19862281	0.216381731	-0.300043963	-0.168088611	-0.078133583	-0.327751513	-0.40055755	-0.418434978
1700041C23Rik	0.029714205	0.045048427	-0.01572686	0.024373039	-0.051706056	0.072613877	0.020089667	0.15128476	0.180226937	0.036908276	-0.019051921	0.08129089	-0.275281821	0.008038698
Krtcap2	0.006396479	-0.042538064	0.196851959	0.131765796	0.250509829	-0.074577376	0.034907755	-0.229733084	-0.001114487	0.353866913	0.337211905	0.186428601	0.108713207	0.024952599
Tmem79	0.042670326	0.093116229	-0.159585053	-0.385612713	0.153623316	-0.027647789	-0.387193603	-0.014459582	0.547994884	0.081452613	-0.096480136	-0.079530029	0.201696017	-0.335390515
Cpz	0.183303171	0.040844927	0.026565569	0.228482763	0.125822441	0.119330716	0.049653015	0.107439068	-0.383537196	-0.480089214	-0.132945121	-0.255716226	-0.207272385	-0.206946982
Iffo2	0.137595464	-0.384012034	0.042685893	0.313404298	0.287119559	0.027344375	0.354417215	0.211869083	-0.149723957	-0.429055237	-0.076270842	-0.208997236	-0.270449599	0.058301742
Kank2	-0.146953275	-0.186854011	-0.071183948	0.034754923	0.012190381	-0.086542109	0.038579803	0.115496431	-0.115386276	-0.364983909	-0.293356402	-0.099608869	-0.292444665	-0.480953131
Kank3	-0.261383404	-0.214725156	-0.211762068	-0.059893	-0.147385619	-0.008714972	0.586306253	0.426970467	-0.349279782	-0.584927402	-0.548829209	-0.470998548	-0.736668043	-0.543295701
Kank1	0.057453312	0.023747654	-0.030298389	0.092453611	-0.201357137	-0.106340263	0.020841266	-0.075725969	-0.038404543	0.030257082	0.062066916	0.132614242	0.154052809	-0.173486283
Tmem70	0.251924855	0.158464463	0.001823723	0.244889792	0.290868546	-0.120768224	-0.092531668	-0.149669398	-0.029079957	0.313968302	0.561775329	0.289519359	0.094214224	0.20505175
Tmem71	-0.059978167	0.05513005	-0.011971109	-0.017539769	0.091679384	0.081042366	0.032909516	0.023105708	0.033426383	0.056540797	-0.026364615	-0.266167122	-0.127421129	0.377650112
Tmem72	-0.131516469	0.044393826	0.04907946	0.080496986	0.038117689	-0.00809951	0.063703785	-0.068240976	0.051061763	-0.062131022	-0.059970187	0.086557755	0.013236621	0.014370566
Tmem74	0.06539321	0.014675462	0.026856294	0.011661681	0.045345372	0.036931641	0.024175175	0.002387471	-0.035921306	-0.004434376	0.012997825	0.031215184	0.027733209	0.037484177
Rassf10	0.18095264	0.307650315	0.046167209	0.159909369	0.119049705	0.065779558	-0.001567259	-0.063232783	-0.06574284	-0.241249803	-0.046854123	-0.13612745	-0.257725962	-0.179887192
9930024M15Rik	-0.347587088	-0.281747531	-0.323828516	-0.177768159	-0.517015368	-0.10850086	0.056380039	0.289320791	-0.015967864	0.063818177	-0.134487038	0.156712284	0.148023765	0.360455493
Slc7a8	-0.039120546	0.278534961	0.011866766	0.430431469	0.181039451	0.255003672	0.096706051	0.439781601	0.476617636	0.67331151	0.684335383	0.105822439	0.560212257	0.468414485
D730045B01Rik	0.124223961	-0.036357338	-0.042498677	0.075455238	0.010057162	0.04165907	0.106606895	0.039250031	-0.08627924	-0.102409198	-0.015692905	0.055164986	-0.127812556	-0.062390618
Slc7a6	0.204147115	0.074176235	0.098726503	0.098167758	0.079538032	-0.019598051	-0.010276747	-0.009792136	0.034223301	-0.035448682	0.025613473	0.00889252	-0.081518734	-0.023409723
Ap1ar	-0.231872387	-0.05669587	0.079102418	-0.158407521	-0.057153218	-0.220711881	-0.052505916	-0.365531636	-0.297063486	-0.203333321	-0.08113389	-0.345672995	-0.433285797	-0.469924798
Slc7a4	0.197900132	-0.100439167	-0.017862802	0.272570363	0.25083867	-0.032121205	0.225626593	0.047879941	-0.303904658	-0.457280068	-0.364063857	-0.165119839	-0.410178385	-0.665232436
Slc7a5	-0.009624317	0.113391547	0.11043474	-0.077267183	-0.062558721	0.014155222	-0.295333563	-0.287613746	0.231088969	0.20194501	0.13549448	0.244985203	0.517468882	0.159208577
Dzip1l	0.091171089	0.413877156	0.108528583	0.182506967	0.179390186	0.058001488	0.072297517	0.006078971	-0.216152771	-0.464855041	-0.206657322	-0.227305571	-0.308925459	-0.220393398
Slc7a3	0.107751374	0.076912622	-0.158387276	-0.013034855	-0.194557601	0.065330461	0.099014766	0.292372264	0.004339745	-0.200579308	-0.453991084	0.055182558	0.02229862	0.101484043
Slc7a1	0.276108728	0.185271912	0.169733499	0.008683574	0.089532461	0.079231805	-0.140597551	-0.084267183	0.378209432	0.287722543	0.065367829	0.121356155	0.32642464	0.121490463
1700121C10Rik	-0.179322745	0.017500334	-0.029685126	-0.135073337	-0.096816121	0.030206011	-0.074706501	-0.002570771	0.071396237	-0.036913873	0.036127737	-0.073382489	0.035063252	0.105907647
Olfr1234	0.137441759	0.016601263	0.058199878	1.87E-05	0.037943566	0.003720726	-0.030886424	0.020525163	-0.013048496	0.082351457	-0.255236127	0.001930317	0.010937024	0.023702122
Garnl3	-0.074090206	0.017987643	-0.027036147	0.092607187	0.126611795	0.112451781	0.146102791	0.216362472	-0.052397441	-0.074346123	-0.105420206	-0.085407533	-0.089694349	-0.094050075
Nrsn1	-0.207164309	0.016796546	-0.230336026	-0.783492326	-0.320283065	-0.09963607	-0.69889302	-0.060972865	0.393231675	-0.028724253	-0.188594189	-0.026433178	0.415273133	0.205104595
1700039O17Rik	0.014848035	-0.06641392	0.060325859	-0.079472656	-0.184958901	0.048020656	-0.071356329	0.076176712	-0.01190743	0.034397081	-0.019764804	-0.035610985	-0.036171755	0.008502502
Col16a1	-0.133701275	-0.077112541	-0.078397717	-0.050722346	-0.091771658	-0.074319317	0.025107411	-0.006646518	-0.250505004	-0.202344242	0.025824675	0.174946617	-0.053882608	-0.084522838
Arl5b	-0.080066623	-0.082491271	0.173647945	0.169321233	0.1252786	0.118496576	0.088384432	0.060956851	0.03912868	-0.057245379	0.023285235	-0.018418613	-0.031944283	0.034535633
Hnrnpa0	-0.030113329	-0.820899103	0.323107931	0.440948982	0.165673583	-0.310227274	0.387246787	0.14133576	-0.846794774	-1.126623539	-0.460118035	-1.238635131	-1.13369955	-0.488681037
D130012P04Rik	0.056645822	-0.052325506	0.068864847	0.052528537	-0.030953768	0.122812859	0.024418103	0.009853375	0.032191349	0.031181064	0.068854768	0.027770338	-0.040048989	-0.059609362
Ugt1a9	0.070520167	0.036930133	0.054967086	0.105614109	0.045441838	0.009654155	0.028914985	0.000612726	0.083999209	0.010830292	-0.020725243	0.014893249	0.100417851	0.029834197
Nmur2	-0.076392828	-0.082992832	0.07843693	0.04653714	-0.058828939	0.035872136	0.136311891	0.012486801	-0.04082063	0.001289386	-0.004520125	0.006721128	0.019341906	-0.008629035
Nmur1	-0.037016446	-0.045106904	-0.092293246	-0.14650846	0.08979931	-0.060586149	-0.187919559	0.026874421	0.130265161	0.04068965	-0.008938192	-0.03266593	0.016346121	-0.054062894
Slc17a8	-0.069477648	-0.062000354	-0.035805781	-0.213395078	-0.093804701	-0.074342167	-0.108431215	0.018088241	0.30031485	0.176447304	-0.033926058	0.001185057	0.125688463	0.082746342
Slc17a9	-0.037963309	0.060645227	0.048171614	0.034224504	0.084476679	0.085975247	0.007375799	0.043210926	0.129071291	0.017961273	-0.081874922	-0.083916535	-0.101473466	-0.001971051
Rhox3a	-0.024047722	0.09805664	-0.036054055	-0.159974133	0.022139796	-0.022024484	-0.072748834	-0.039379997	0.214488062	0.082351964	-0.149247161	-0.084413287	0.060456583	-0.007755111
Stub1	-0.243644674	-0.090019891	0.075078765	0.025354996	-0.005208175	-0.110481643	0.175122231	-0.055795694	-0.380607398	-0.298776258	-0.041847332	-0.05944679	-0.12559021	-0.193896627
Slc17a5	-0.269623038	-0.197971948	-0.102095375	0.083034734	0.054605786	-0.080966523	-0.017988673	0.030475456	-0.209139166	-0.383527093	-0.526654657	-0.437383223	-0.518132734	-0.409821617
Gm13777	0.299718085	0.204863636	-0.098967119	-0.03748274	0.138984329	0.03086265	0.09670841	-0.034091096	-0.131192355	-0.141315794	-0.05041772	-0.197839494	0.020077752	0.119453224
Slc17a7	0.163097292	0.00130311	0.170812967	-1.297323948	-0.120983703	-0.980963948	-1.244691587	-0.499363223	1.029938309	1.093339608	0.277435942	0.172805273	2.043975694	2.142778326
E330013P08Rik	-0.33639791	-0.359545809	-0.07695993	0.114945058	-0.065510377	-0.126116957	0.463944042	0.114385644	-0.521372775	-0.221872452	-0.180960468	-0.468202886	-0.509838179	-0.217614651
Slc17a1	0.026125051	0.010541124	0.013402309	-0.002981124	-0.035726852	0.004759109	0.011068909	0.049740402	-0.04928079	0.053070855	-0.030569475	-0.02401691	-0.08896536	-0.030653369
Slc17a2	0.245707898	0.17551305	0.081775027	-0.022892688	0.241470812	0.387558284	0.051281888	0.036426015	0.397383892	0.073530806	-0.141991917	-0.058990009	0.070136432	-0.115963239
9530009G21Rik	0.005533604	-0.025601477	0.132446592	-0.572976118	-0.066314657	-0.356152059	-0.326929376	-0.109207694	0.227715548	0.324899815	0.006990494	0.100053911	0.661190264	0.804215251
Sh3pxd2b	-0.072877007	0.06684209	0.124901257	-0.011538655	0.02698987	-0.074531123	-0.12161648	-0.162756227	-0.140026449	-0.025445661	0.189629948	0.093159901	0.007968264	0.032152599
Ptger3	0.084878332	-0.032578223	0.015429989	0.368178141	-0.033195644	0.011768995	-0.112822721	-0.029057676	0.218814741	-0.259129368	-0.349331741	0.012315865	0.212596842	-0.168240862
Ctsw	0.028907466	-0.08313678	0.157941759	0.436321532	0.22458645	0.305989623	0.278616401	0.325509255	-0.207585243	0.633786672	0.855677469	-0.197882622	0.205222644	1.603595967
Cntnap5c	0.017129701	-0.013523471	-0.0904859	-0.113107175	-0.006833704	0.003550104	-0.053991153	-0.03509821	-0.046541043	0.003206851	-0.167663899	-0.086328305	-0.020631657	-0.002909814
Oxgr1	-0.07860021	0.077361386	-0.046615181	0.031386017	0.044690008	-0.015173841	0.056985291	0.12732864	0.045004338	0.050950128	0.037168184	0.028068713	-0.020794154	-0.053960443
Trav3-4	0.044424923	-0.006469182	0.026431756	-0.04817878	0.063459695	0.054725608	-0.038951157	-0.021182761	0.004870547	-0.019828973	-0.041992956	-0.010653448	-0.100344802	-0.049838801
Akr1cl	-0.120187048	0.016933206	-0.084452802	-0.044462637	-0.009237389	-0.057967413	-0.009787526	0.014252408	0.013554898	-0.013580467	0.018641397	0.090316823	0.016914519	-0.001972012
AI428936	0.032246156	0.42785285	0.084491654	0.239902485	0.360221742	0.013585053	0.348303262	0.204141169	0.131841823	0.211438921	0.112317778	-0.012049112	0.065497215	-0.27404051
Reep2	0.235324431	0.096017462	0.230004238	0.144653097	0.236393331	0.28719086	-0.019831462	0.017627989	-0.208579562	-0.190976841	-0.037670451	-0.052064198	-0.080055164	0.033917713
Psmd9	0.276717702	0.230207147	-0.070178909	0.108950578	0.127599258	-0.046176409	0.173014339	-0.109432452	-0.444809629	-0.206723664	-0.041678243	-0.077363902	-0.174381746	-0.339451019
Psmd8	0.109746685	0.15335761	0.164599564	0.065653765	0.297639278	0.044339899	-0.054339835	-0.179580121	-0.036769862	-0.111218468	0.090856068	-0.281086038	-0.115456626	-0.139247183
Skint9	-0.197296564	-0.034042334	0.0111654	-0.035381653	-0.039172339	-0.004287838	0.030379349	0.07982849	-0.003841929	0.043819841	-0.026371859	-0.017796782	-0.019112044	-0.027802626
Psmd5	0.208497925	0.127829507	0.239973209	0.105643291	0.242950878	0.092791719	-0.036659847	-0.139270101	-0.100787568	-0.354291908	-0.281057588	-0.419467558	-0.376204729	-0.435949627
Reep5	-0.205134961	-0.367926709	-0.090422962	-0.109416155	0.047194051	-0.177796722	-0.162206277	-0.169186153	-0.02642738	-0.096903771	-0.144781588	-0.063051444	-0.116672883	-0.414885502
Psmd7	0.13664597	0.001391067	-0.014978812	-0.01344137	0.152965018	0.039006635	0.090648106	0.228873425	0.094007299	0.084593594	0.050425365	0.023596739	0.041681616	0.026889753
Wwp1	-0.256107898	0.004726207	0.089721735	-0.060685963	-0.045494654	0.029200827	-0.16945401	-0.348513102	0.098064678	0.142796351	-0.01689633	0.248901692	0.252760591	0.029635772
Psmd1	-0.235873421	-0.524113701	0.066395082	0.103776681	0.161550696	-0.27975126	0.116473836	-0.244155094	0.005266208	0.592232829	0.811104303	0.308727647	0.345207595	0.275244958
Jund	0.080274255	-0.240490432	0.027652642	-0.04079706	-0.346169237	-0.336364725	0.101214132	-0.106341838	-0.242569537	-0.483177388	-0.38068757	-0.273365236	-0.357469655	-0.51026969
Sgol2	-0.10830195	0.189596845	0.24291859	0.375861639	0.313187556	0.440506299	-0.219327228	-0.166645592	0.134864284	0.594181618	1.073517489	0.746005353	0.870603066	1.191637169
Psmd2	0.062408709	-0.107080253	0.035362264	-0.026073042	0.114969235	-0.157698776	-0.047888458	-0.174891576	-0.065403246	0.150870555	0.354605637	0.116714301	0.148745553	0.076476846
Agpat6	0.173371898	-0.039844259	0.052900874	0.098746158	0.356405312	0.026771022	0.094408059	0.051093026	-0.114443327	-0.272749871	-0.069967471	-0.157348224	-0.228401721	-0.379741846
Agpat5	0.249098785	-0.045027098	0.040305153	-0.062965034	-0.010528914	0.023648455	-0.139542345	-0.151338007	0.022163108	-0.125759241	-0.035171547	-0.003819496	-0.002714519	0.001400403
Agpat4	0.021360433	-0.068027697	-0.085432525	-0.03731129	-0.072467192	0.138212585	-0.124162596	0.159599835	0.006126721	0.066794575	0.015937145	0.367480241	0.12345381	0.158061977
Agpat3	0.147828788	0.091499628	0.001320716	0.051529392	0.079096179	0.064619792	-0.162455731	0.045351818	0.045042159	0.007218473	0.070001736	0.134352426	0.055460743	0.090718011
Agpat2	0.089241674	0.227781179	-0.037979422	0.529700545	0.396489325	-0.163286696	0.115862848	-0.103162225	-0.166988994	-0.490456729	-0.462883947	-0.408511586	-0.606313498	-0.957115273
Ifrd2	0.144278342	-0.035809838	0.144490785	-0.021816817	-0.083850252	-0.007009601	-0.165884171	-0.182550921	0.029248177	-0.083786838	0.003013475	0.156869185	-0.034774747	-0.327644304
Dct	0.154551535	0.041803157	-0.094662291	0.223591003	0.077528841	0.108807991	0.008903919	0.082972495	0.08932065	-0.287238904	-0.124470407	-0.01574621	0.075580687	-0.081074331
Gm5431	0.159896317	0.069682099	0.231941094	0.014214518	0.28050799	0.331329804	0.49458405	0.3911144	0.684862851	1.437741048	1.14535905	0.616593248	0.922310976	0.816038929
1700019M22Rik	-0.06490993	0.018262374	0.012227437	0.039459559	-0.07650341	-0.022283633	-0.095233731	0.052663859	-0.26778031	0.080127422	0.155995285	0.078114798	-0.538763199	-0.078913602
Gm5433	0.185991848	0.189460621	-0.305620717	-0.579138852	-0.269471009	-0.102364264	-0.205129448	-0.042382902	0.784574706	0.458642207	-0.358352438	-0.076124091	0.216015563	0.159410145
Agpat9	0.121189385	0.266663662	-0.180329337	0.475969051	0.133666619	0.017733503	0.053322183	0.037727217	0.027966131	-0.24510909	-0.012893883	-0.094823157	-0.077584816	-0.375716285
Nprl2	-0.032764501	-0.129277489	0.053204613	0.154215499	0.036358992	-0.066708592	0.362615933	-0.005726619	-0.301681727	-0.019681173	-0.044460205	-0.031328957	-0.181063942	-0.136688506
Slc37a2	0.208681824	-0.073831664	0.050698923	0.229283625	0.207382275	0.050813427	0.202419327	-0.077412833	-0.106847825	0.194353654	0.678629325	0.070861319	0.187688351	0.631258265
Slc37a3	0.167452323	-0.077654084	-0.016942257	0.053726004	0.054803442	0.130552059	-0.145532268	-0.003014882	0.298363981	0.285117515	0.259237964	0.284915906	0.158817544	0.149571872
Slc37a1	-0.045569201	0.424845307	0.231710976	0.073834517	0.128805371	0.113982123	0.287192223	0.089534222	-0.103746236	-0.415248506	-0.585776613	-0.456393037	-0.476287136	-0.658372752
Itpripl2	-0.100075478	-0.406508796	0.146311972	0.075561961	0.123071411	0.066401008	0.174789815	-0.034286377	0.010478248	-0.119309929	-0.006545184	0.026949277	-0.121856721	0.141975267
Lcn3	-0.099651896	-0.057280025	-0.074339913	0.062624311	0.004417565	0.01747722	0.018829668	0.039647197	0.004670689	-0.022061113	-0.000819986	0.007431816	-0.049351217	0.034681095
Lcn2	-0.086053103	0.758981555	1.155785426	0.364661212	0.94836398	-0.905139892	-0.485234098	-1.035643209	0.457260086	2.336979974	2.651016217	1.569278325	1.442848122	1.077943058
2900010M23Rik	0.216407851	0.303606721	0.153455805	0.305383128	0.181415629	-0.057379345	0.157280083	-0.020887944	-0.314452857	-0.284520255	0.232963479	0.036090682	-0.315905208	-0.246836642
Pkdrej	0.170932342	-0.0905062	0.019323362	0.019139168	0.018797042	0.03159243	0.053980336	-0.051360506	0.074508035	-0.149609906	-0.028973948	-0.083625566	-0.108493414	-0.098965458
Olfr1239	0.057187813	-0.013993794	0.034872042	0.083323392	-0.011015204	0.004600057	0.056955111	-0.065001139	-0.083507303	0.00864821	0.040632553	0.020441388	-0.012539516	-0.065988057
Lcn9	-0.090243149	0.136927574	-0.016745453	0.00336293	0.102505031	0.076234736	0.001989806	-0.012081763	0.179318562	0.103754168	-0.027681416	0.061169104	0.01429853	-0.005223641
Lcn8	0.017688342	0.047334295	0.016880032	0.035042739	-0.063086913	0.030174994	0.024108101	-0.060594966	0.015792311	-0.037545578	-0.007961038	-0.010298493	-0.041037472	0.014851126
Ermp1	0.023675921	-0.021857787	0.007640948	0.097462774	0.072063415	-0.004091241	0.006088221	-0.088348358	-0.102745988	-0.195392839	-0.139900541	-0.10609665	-0.092483596	-0.028497649
Olfr955	-0.014368166	-0.021385614	0.037830515	0.021763041	0.032417015	0.020739946	-0.016779988	0.004947136	-0.016013365	0.016065458	0.050613706	0.000260036	0.015123698	-0.038533767
Nipsnap3a	-0.163855441	-0.018749387	0.053886697	-0.013404051	0.003134372	0.005844069	0.001601304	-0.081978748	0.140539423	0.004258295	0.099955244	0.107201961	0.07815503	-0.005966269
Tmem201	0.056791289	-0.026177063	0.07505144	-0.124554567	0.073274602	-0.00271255	0.066373751	-0.035859573	-0.052934591	-0.279193344	-0.151654408	-0.207687989	-0.102030879	-0.209618423
Tmem202	0.075543499	0.022165552	0.005612444	0.062652453	0.014229061	-0.025553575	-0.007618882	-0.028187467	0.002355746	0.000859057	0.012154364	-0.001074152	-0.058573057	-0.115222869
Tmem203	-0.342566268	-0.30837775	-0.142925488	0.017690158	-0.173256	0.161274578	-0.171962543	0.215661574	0.292371372	0.204170173	0.001582627	0.145008554	0.22939362	0.168985352
Tmem204	-0.171729241	-0.139462502	0.02957068	-0.103174936	-0.024004428	0.067888088	-0.035025079	0.127530653	0.067920573	-0.237179991	-0.471610941	-0.36938896	-0.281572324	-0.367749573
Tmem205	0.061915703	0.145220802	-0.068259303	0.052446541	0.296382854	0.092333987	0.203342227	0.13928185	-0.051889168	-0.246462356	-0.046828025	0.015886188	-0.544006082	-0.585683379
Tmem206	-0.158465017	-0.193562741	0.040754251	0.009205884	-0.162995181	0.191880462	-0.059827192	0.217150032	0.018933714	-0.150892939	-0.276418738	-0.060457251	-0.074762746	-0.114860903
Hba-a2	0.031074566	0.144947616	0.162435418	0.053547968	0.564369815	0.150658477	0.060318743	0.23448295	-0.380459044	0.193831172	-0.253983388	-0.309052277	-0.20739855	-0.557405286
Tmem208	0.104823798	-0.023099684	0.004286992	0.251673351	0.074134813	0.11204359	0.09627176	0.246146783	-0.048923012	-0.00262203	0.134947984	0.189073197	-0.003832268	0.027651843
